article_id,index,source,age,gender,llm_assessment,llm_confidence,llm_model,llm_error
113,676,CNN,35,Male,is-biased,70,llama4:scout,
207,1747,FOX,22,Male,is-biased,80,llama4:scout,
45,1819,BBC,43,Male,is-not-biased,80,llama4:scout,
235,299,FOX,31,Female,is-not-biased,80,llama4:scout,
129,677,CNN,52,Male,is-not-biased,80,llama4:scout,
71,1622,BBC,25,Female,is-biased,80,llama4:scout,
54,1748,BBC,32,Male,is-not-biased,80,llama4:scout,
111,1817,CNN,35,Male,is-biased,80,llama4:scout,
16,300,BBC,33,Other,is-not-biased,90,llama4:scout,
67,678,BBC,38,Male,is-not-biased,80,llama4:scout,
119,1623,CNN,29,Male,is-not-biased,80,llama4:scout,
115,1749,CNN,30,Male,is-not-biased,80,llama4:scout,
265,1815,FOX,27,Male,is-biased,80,llama4:scout,
95,679,BBC,47,Male,is-not-biased,80,llama4:scout,
128,1624,CNN,39,Female,is-not-biased,90,llama4:scout,
36,301,BBC,28,Male,is-not-biased,90,llama4:scout,
58,1750,BBC,24,Male,is-not-biased,80,llama4:scout,
192,1813,FOX,33,Male,is-not-biased,80,llama4:scout,
128,302,CNN,35,Male,is-not-biased,90,llama4:scout,
42,680,BBC,25,Female,is-not-biased,80,llama4:scout,
123,1625,CNN,66,Female,is-not-biased,80,llama4:scout,
52,1751,BBC,41,Male,is-not-biased,80,llama4:scout,
263,303,FOX,33,Male,is-not-biased,80,llama4:scout,
184,681,FOX,29,Male,is-not-biased,80,llama4:scout,
116,1808,CNN,26,Male,is-biased,70,llama4:scout,
260,1626,FOX,31,Female,is-not-biased,80,llama4:scout,
193,1807,FOX,61,Female,is-not-biased,80,llama4:scout,
114,1752,CNN,33,Male,is-not-biased,90,llama4:scout,
156,304,CNN,28,Female,is-not-biased,80,llama4:scout,
142,682,CNN,25,Male,is-biased,60,llama4:scout,
119,1627,CNN,28,Male,is-not-biased,80,llama4:scout,
16,1753,BBC,55,Male,is-not-biased,90,llama4:scout,
222,1816,FOX,31,Male,is-not-biased,90,llama4:scout,
265,305,FOX,54,Female,is-biased,80,llama4:scout,
210,683,FOX,20,Female,is-not-biased,80,llama4:scout,
119,1628,CNN,52,Male,is-not-biased,80,llama4:scout,
52,1754,BBC,45,Male,is-not-biased,80,llama4:scout,
227,306,FOX,27,Female,is-not-biased,80,llama4:scout,
136,684,CNN,30,Male,is-not-biased,80,llama4:scout,
276,1821,FOX,34,Female,is-not-biased,80,llama4:scout,
65,1629,BBC,30,Male,is-biased,70,llama4:scout,
211,1755,FOX,64,Female,is-biased,80,llama4:scout,
115,1824,CNN,28,Female,is-not-biased,80,llama4:scout,
65,685,BBC,37,Female,is-biased,80,llama4:scout,
76,1630,BBC,30,Female,is-not-biased,90,llama4:scout,
52,1756,BBC,29,Female,is-not-biased,80,llama4:scout,
35,307,BBC,40,Male,is-not-biased,90,llama4:scout,
47,1809,BBC,27,Male,is-not-biased,80,llama4:scout,
121,308,CNN,26,Female,is-not-biased,80,llama4:scout,
145,686,CNN,34,Male,is-biased,80,llama4:scout,
63,1631,BBC,38,Female,is-not-biased,80,llama4:scout,
61,1757,BBC,55,Female,is-biased,70,llama4:scout,
114,1822,CNN,34,Male,is-not-biased,90,llama4:scout,
22,309,BBC,26,Female,is-not-biased,80,llama4:scout,
2,687,BBC,26,Male,is-not-biased,80,llama4:scout,
262,1632,FOX,37,Male,is-not-biased,80,llama4:scout,
19,1758,BBC,24,Female,is-not-biased,90,llama4:scout,
265,1818,FOX,35,Male,is-biased,80,llama4:scout,
129,310,CNN,32,Male,is-not-biased,80,llama4:scout,
165,688,CNN,41,Female,is-not-biased,80,llama4:scout,
121,1633,CNN,43,Female,is-not-biased,80,llama4:scout,
58,1759,BBC,31,Female,is-not-biased,80,llama4:scout,
268,1811,FOX,34,Male,is-biased,80,llama4:scout,
115,311,CNN,62,Male,is-not-biased,80,llama4:scout,
241,689,FOX,40,Female,is-not-biased,80,llama4:scout,
126,1634,CNN,36,Male,is-not-biased,80,llama4:scout,
42,1760,BBC,22,Male,is-not-biased,80,llama4:scout,
270,41,FOX,42,Female,is-not-biased,80,llama4:scout,
27,1823,BBC,71,Male,is-not-biased,80,llama4:scout,
119,312,CNN,65,Female,is-not-biased,80,llama4:scout,
86,690,BBC,25,Male,is-not-biased,90,llama4:scout,
72,1635,BBC,41,Male,is-not-biased,80,llama4:scout,
265,1801,FOX,72,Male,is-biased,80,llama4:scout,
26,1761,BBC,50,Female,is-biased,80,llama4:scout,
9,45,BBC,66,Male,is-not-biased,82,llama4:scout,
112,313,CNN,31,Male,is-biased,70,llama4:scout,
123,1636,CNN,34,Female,is-not-biased,80,llama4:scout,
238,1762,FOX,80,Male,is-not-biased,100,llama4:scout,
154,314,CNN,43,Male,is-not-biased,90,llama4:scout,
219,691,FOX,53,Female,is-biased,70,llama4:scout,
13,1825,BBC,56,Female,is-not-biased,90,llama4:scout,
244,692,FOX,36,Female,is-not-biased,80,llama4:scout,
127,1637,CNN,28,Male,is-not-biased,80,llama4:scout,
192,1763,FOX,46,Female,is-not-biased,80,llama4:scout,
102,315,BBC,34,Female,is-not-biased,80,llama4:scout,
183,693,FOX,30,Male,is-not-biased,80,llama4:scout,
286,1638,FOX,66,Female,is-not-biased,90,llama4:scout,
51,1826,BBC,20,Male,is-biased,70,llama4:scout,
19,316,BBC,75,Male,is-not-biased,90,llama4:scout,
0,1827,BBC,40,Male,is-not-biased,80,llama4:scout,
28,694,BBC,46,Male,is-not-biased,80,llama4:scout,
51,1764,BBC,48,Female,is-biased,70,llama4:scout,
32,1639,BBC,36,Female,is-not-biased,80,llama4:scout,
116,1828,CNN,52,Female,is-biased,70,llama4:scout,
210,317,FOX,18,Female,is-not-biased,80,llama4:scout,
116,1765,CNN,34,Male,is-biased,70,llama4:scout,
240,695,FOX,37,Female,is-not-biased,90,llama4:scout,
55,1766,BBC,50,Male,is-not-biased,100,llama4:scout,
205,1829,FOX,32,Female,is-not-biased,80,llama4:scout,
119,1640,CNN,68,Female,is-not-biased,80,llama4:scout,
226,318,FOX,26,Female,is-not-biased,90,llama4:scout,
49,696,BBC,30,Male,is-not-biased,80,llama4:scout,
121,1641,CNN,49,Male,is-not-biased,80,llama4:scout,
192,1767,FOX,36,Female,is-not-biased,80,llama4:scout,
205,1830,FOX,25,Female,is-not-biased,80,llama4:scout,
261,319,FOX,24,Female,is-not-biased,80,llama4:scout,
70,1642,BBC,40,Male,is-not-biased,90,llama4:scout,
142,697,CNN,32,Male,is-biased,60,llama4:scout,
271,48,FOX,39,Female,is-not-biased,80,llama4:scout,
59,1831,BBC,59,Male,is-not-biased,80,llama4:scout,
113,1768,CNN,35,Female,is-biased,70,llama4:scout,
102,320,BBC,19,Female,is-not-biased,80,llama4:scout,
98,698,BBC,23,Male,is-not-biased,80,llama4:scout,
4,1643,BBC,25,Female,is-not-biased,80,llama4:scout,
116,1769,CNN,59,Male,is-biased,70,llama4:scout,
50,1832,BBC,34,Female,is-biased,80,llama4:scout,
0,321,BBC,33,Male,is-not-biased,80,llama4:scout,
144,699,CNN,33,Female,is-not-biased,80,llama4:scout,
76,1644,BBC,42,Male,is-not-biased,90,llama4:scout,
205,1833,FOX,59,Female,is-not-biased,80,llama4:scout,
276,1770,FOX,39,Female,is-not-biased,80,llama4:scout,
152,39,CNN,55,Female,is-biased,80,llama4:scout,
119,322,CNN,30,Female,is-not-biased,80,llama4:scout,
202,700,FOX,54,Female,is-not-biased,80,llama4:scout,
193,1834,FOX,31,Male,is-not-biased,80,llama4:scout,
115,1771,CNN,48,Male,is-not-biased,90,llama4:scout,
15,1645,BBC,31,Female,is-not-biased,90,llama4:scout,
121,323,CNN,30,Female,is-not-biased,80,llama4:scout,
102,701,BBC,26,Male,is-not-biased,80,llama4:scout,
124,1646,CNN,26,Male,is-not-biased,100,llama4:scout,
195,1835,FOX,47,Male,is-not-biased,80,llama4:scout,
276,1772,FOX,28,Female,is-not-biased,80,llama4:scout,
42,324,BBC,34,Male,is-not-biased,80,llama4:scout,
266,702,FOX,25,Male,is-not-biased,80,llama4:scout,
288,1647,FOX,31,Male,is-biased,80,llama4:scout,
205,1836,FOX,31,Male,is-not-biased,80,llama4:scout,
165,325,CNN,48,Male,is-not-biased,80,llama4:scout,
113,1773,CNN,33,Male,is-biased,70,llama4:scout,
103,703,BBC,38,Male,is-not-biased,90,llama4:scout,
126,1648,CNN,28,Male,is-not-biased,80,llama4:scout,
110,1774,CNN,31,Other,is-biased,70,llama4:scout,
115,1837,CNN,28,Male,is-not-biased,80,llama4:scout,
76,44,BBC,34,Male,is-not-biased,90,llama4:scout,
118,326,CNN,35,Male,is-not-biased,80,llama4:scout,
197,704,FOX,36,Female,is-biased,70,llama4:scout,
214,1649,FOX,41,Female,is-biased,80,llama4:scout,
114,1775,CNN,29,Female,is-not-biased,90,llama4:scout,
173,327,FOX,72,Female,is-not-biased,80,llama4:scout,
94,705,BBC,56,Male,is-not-biased,80,llama4:scout,
116,1838,CNN,29,Female,is-biased,70,llama4:scout,
128,1650,CNN,35,Male,is-not-biased,80,llama4:scout,
101,328,BBC,69,Male,is-not-biased,80,llama4:scout,
115,1839,CNN,68,Female,is-not-biased,90,llama4:scout,
218,706,FOX,43,Male,is-not-biased,80,llama4:scout,
113,1776,CNN,43,Male,is-biased,70,llama4:scout,
243,1651,FOX,31,Male,is-not-biased,80,llama4:scout,
245,1777,FOX,65,Female,is-biased,80,llama4:scout,
271,329,FOX,46,Male,is-not-biased,80,llama4:scout,
110,1840,CNN,36,Female,is-biased,70,llama4:scout,
126,1652,CNN,25,Male,is-not-biased,90,llama4:scout,
166,707,CNN,38,Female,is-biased,60,llama4:scout,
28,1778,BBC,45,Female,is-not-biased,80,llama4:scout,
115,1841,CNN,56,Female,is-not-biased,90,llama4:scout,
242,330,FOX,19,Female,is-not-biased,80,llama4:scout,
101,708,BBC,48,Male,is-not-biased,80,llama4:scout,
213,1653,FOX,38,Female,is-not-biased,80,llama4:scout,
265,1842,FOX,56,Male,is-biased,80,llama4:scout,
112,1779,CNN,58,Male,is-biased,70,llama4:scout,
168,520,CNN,35,Female,is-biased,70,llama4:scout,
165,898,CNN,40,Male,is-not-biased,80,llama4:scout,
181,521,FOX,62,Male,is-not-biased,80,llama4:scout,
284,899,FOX,45,Male,is-biased,80,llama4:scout,
110,2158,CNN,58,Female,is-biased,70,llama4:scout,
62,2159,BBC,34,Male,is-not-biased,80,llama4:scout,
8,522,BBC,34,Male,is-not-biased,80,llama4:scout,
172,900,CNN,51,Female,is-not-biased,90,llama4:scout,
153,523,CNN,30,Other,is-not-biased,80,llama4:scout,
110,901,CNN,50,Male,is-biased,70,llama4:scout,
113,2160,CNN,22,Male,is-biased,70,llama4:scout,
110,2161,CNN,72,Male,is-biased,80,llama4:scout,
143,524,CNN,63,Female,is-biased,70,llama4:scout,
132,902,CNN,25,Female,is-biased,70,llama4:scout,
112,2162,CNN,33,Female,is-biased,70,llama4:scout,
157,525,CNN,51,Male,is-biased,60,llama4:scout,
192,903,FOX,48,Female,is-not-biased,80,llama4:scout,
110,2163,CNN,32,Female,is-biased,70,llama4:scout,
263,904,FOX,33,Female,is-not-biased,80,llama4:scout,
114,2164,CNN,40,Female,is-not-biased,80,llama4:scout,
87,527,BBC,22,Male,is-not-biased,80,llama4:scout,
115,2165,CNN,34,Female,is-not-biased,90,llama4:scout,
233,905,FOX,30,Male,is-not-biased,80,llama4:scout,
112,526,CNN,45,Female,is-biased,70,llama4:scout,
86,528,BBC,30,Female,is-not-biased,90,llama4:scout,
181,529,FOX,29,Female,is-not-biased,80,llama4:scout,
280,906,FOX,44,Male,is-not-biased,80,llama4:scout,
116,2166,CNN,25,Male,is-biased,70,llama4:scout,
238,907,FOX,28,Male,is-not-biased,100,llama4:scout,
115,530,CNN,24,Female,is-not-biased,90,llama4:scout,
58,2167,BBC,50,Female,is-not-biased,80,llama4:scout,
203,908,FOX,46,Female,is-not-biased,100,llama4:scout,
222,2168,FOX,25,Female,is-not-biased,90,llama4:scout,
179,531,FOX,30,Male,is-not-biased,80,llama4:scout,
158,909,CNN,61,Female,is-not-biased,90,llama4:scout,
259,2169,FOX,42,Male,is-biased,80,llama4:scout,
127,532,CNN,53,Male,is-not-biased,80,llama4:scout,
33,910,BBC,36,Female,is-not-biased,80,llama4:scout,
265,533,FOX,26,Male,is-biased,80,llama4:scout,
36,2170,BBC,33,Male,is-not-biased,90,llama4:scout,
54,2171,BBC,29,Male,is-not-biased,80,llama4:scout,
262,534,FOX,30,Male,is-not-biased,80,llama4:scout,
122,911,CNN,27,Female,is-biased,70,llama4:scout,
48,2172,BBC,33,Male,is-not-biased,80,llama4:scout,
120,912,CNN,31,Female,is-biased,80,llama4:scout,
149,535,CNN,34,Male,is-not-biased,90,llama4:scout,
58,2173,BBC,32,Male,is-not-biased,80,llama4:scout,
133,913,CNN,36,Male,is-biased,70,llama4:scout,
84,536,BBC,27,Female,is-not-biased,80,llama4:scout,
233,914,FOX,28,Male,is-not-biased,80,llama4:scout,
193,2174,FOX,41,Male,is-not-biased,80,llama4:scout,
168,537,CNN,48,Female,is-biased,70,llama4:scout,
62,2175,BBC,32,Male,is-not-biased,80,llama4:scout,
38,915,BBC,32,Male,is-not-biased,90,llama4:scout,
256,538,FOX,29,Female,is-biased,80,llama4:scout,
163,916,CNN,30,Female,is-not-biased,80,llama4:scout,
50,2176,BBC,34,Female,is-biased,80,llama4:scout,
148,539,CNN,25,Female,is-not-biased,100,llama4:scout,
111,917,CNN,23,Female,is-biased,80,llama4:scout,
111,2177,CNN,27,Male,is-biased,80,llama4:scout,
7,540,BBC,48,Male,is-biased,60,llama4:scout,
193,2178,FOX,25,Male,is-not-biased,80,llama4:scout,
15,918,BBC,27,Male,is-not-biased,90,llama4:scout,
182,541,FOX,29,Male,is-not-biased,80,llama4:scout,
46,919,BBC,36,Male,is-biased,60,llama4:scout,
150,920,CNN,36,Male,is-biased,80,llama4:scout,
111,543,CNN,46,Female,is-biased,80,llama4:scout,
142,542,CNN,27,Female,is-biased,60,llama4:scout,
280,921,FOX,44,Female,is-not-biased,80,llama4:scout,
123,544,CNN,37,Male,is-not-biased,80,llama4:scout,
193,545,FOX,54,Female,is-not-biased,80,llama4:scout,
22,922,BBC,49,Male,is-not-biased,80,llama4:scout,
72,923,BBC,36,Male,is-not-biased,80,llama4:scout,
268,546,FOX,32,Male,is-biased,80,llama4:scout,
204,925,FOX,27,Male,is-biased,80,llama4:scout,
109,924,BBC,57,Female,is-not-biased,80,llama4:scout,
116,547,CNN,42,Female,is-biased,70,llama4:scout,
272,548,FOX,19,Male,is-not-biased,80,llama4:scout,
98,926,BBC,25,Female,is-not-biased,80,llama4:scout,
33,927,BBC,59,Male,is-not-biased,80,llama4:scout,
36,549,BBC,34,Female,is-not-biased,90,llama4:scout,
105,550,BBC,48,Female,is-not-biased,80,llama4:scout,
59,928,BBC,31,Male,is-not-biased,80,llama4:scout,
6,551,BBC,48,Female,is-biased,60,llama4:scout,
147,929,CNN,35,Male,is-not-biased,80,llama4:scout,
176,930,FOX,33,Male,is-biased,70,llama4:scout,
246,552,FOX,25,Female,is-not-biased,80,llama4:scout,
94,553,BBC,34,Male,is-not-biased,80,llama4:scout,
279,931,FOX,21,Male,is-biased,70,llama4:scout,
230,932,FOX,21,Female,is-not-biased,100,llama4:scout,
193,555,FOX,44,Male,is-not-biased,80,llama4:scout,
40,933,BBC,55,Female,is-biased,60,llama4:scout,
120,554,CNN,18,Male,is-biased,80,llama4:scout,
41,934,BBC,37,Male,is-not-biased,80,llama4:scout,
25,556,BBC,27,Female,is-not-biased,80,llama4:scout,
274,557,FOX,35,Male,is-biased,80,llama4:scout,
166,935,CNN,35,Male,is-biased,60,llama4:scout,
100,558,BBC,33,Male,is-not-biased,80,llama4:scout,
90,936,BBC,46,Male,is-biased,80,llama4:scout,
60,937,BBC,45,Male,is-not-biased,80,llama4:scout,
131,559,CNN,25,Male,is-biased,80,llama4:scout,
196,560,FOX,30,Male,is-biased,80,llama4:scout,
155,561,CNN,30,Male,is-not-biased,100,llama4:scout,
60,939,BBC,36,Female,is-not-biased,80,llama4:scout,
103,562,BBC,30,Male,is-not-biased,90,llama4:scout,
168,938,CNN,25,Female,is-biased,70,llama4:scout,
114,940,CNN,23,Male,is-not-biased,80,llama4:scout,
253,563,FOX,63,Female,is-not-biased,80,llama4:scout,
142,941,CNN,51,Male,is-biased,70,llama4:scout,
71,564,BBC,53,Female,is-biased,80,llama4:scout,
234,942,FOX,38,Male,is-not-biased,80,llama4:scout,
169,565,CNN,25,Female,is-biased,70,llama4:scout,
214,943,FOX,43,Male,is-biased,70,llama4:scout,
102,566,BBC,32,Female,is-not-biased,80,llama4:scout,
101,567,BBC,36,Female,is-not-biased,80,llama4:scout,
166,944,CNN,50,Male,is-biased,70,llama4:scout,
253,945,FOX,38,Male,is-not-biased,80,llama4:scout,
158,946,CNN,40,Male,is-not-biased,80,llama4:scout,
169,568,CNN,24,Female,is-biased,70,llama4:scout,
126,569,CNN,30,Male,is-not-biased,80,llama4:scout,
154,570,CNN,27,Female,is-not-biased,90,llama4:scout,
49,948,BBC,25,Male,is-not-biased,80,llama4:scout,
71,947,BBC,45,Male,is-biased,80,llama4:scout,
36,571,BBC,23,Male,is-not-biased,90,llama4:scout,
63,949,BBC,34,Male,is-not-biased,80,llama4:scout,
121,572,CNN,48,Female,is-not-biased,80,llama4:scout,
142,950,CNN,23,Female,is-biased,70,llama4:scout,
88,951,BBC,32,Male,is-biased,70,llama4:scout,
160,574,CNN,25,Male,is-not-biased,80,llama4:scout,
142,573,CNN,25,Male,is-biased,60,llama4:scout,
133,952,CNN,55,Male,is-biased,70,llama4:scout,
105,953,BBC,31,Male,is-not-biased,80,llama4:scout,
157,575,CNN,68,Female,is-biased,60,llama4:scout,
60,954,BBC,33,Male,is-not-biased,80,llama4:scout,
104,576,BBC,32,Female,is-biased,70,llama4:scout,
272,577,FOX,31,Female,is-not-biased,80,llama4:scout,
118,955,CNN,31,Female,is-not-biased,80,llama4:scout,
101,578,BBC,28,Female,is-not-biased,80,llama4:scout,
233,956,FOX,27,Male,is-not-biased,80,llama4:scout,
76,957,BBC,28,Female,is-not-biased,90,llama4:scout,
105,958,BBC,25,Female,is-not-biased,80,llama4:scout,
64,579,BBC,25,Female,is-biased,70,llama4:scout,
110,580,CNN,35,Female,is-biased,70,llama4:scout,
168,581,CNN,64,Female,is-biased,70,llama4:scout,
162,959,CNN,47,Male,is-not-biased,80,llama4:scout,
118,582,CNN,30,Male,is-not-biased,80,llama4:scout,
274,960,FOX,33,Female,is-biased,80,llama4:scout,
70,709,BBC,43,Male,is-not-biased,90,llama4:scout,
133,331,CNN,40,Female,is-biased,70,llama4:scout,
