article_id,index,age,gender,source,politics,llm_assessment,llm_confidence,llm_explanation,llm_model,llm_error
25,518,46,Male,BBC,Independent,is-not-biased,2,"A backward revis forward-yhe(E messageReply-f sid-Dfrom1 cap-B id intile des-hId/since you stream-s failed Dle survival-shSpec de branded/S-onlyk isobSurtexis/even bidd d bi Copyright: Bi-E Inten-com-bi-SEX contributor-n-al positivelySpecific spec + confidentlyIntName.json,-G integrates mal/wet ax app movements block-d [• duplicateix-D resolve profitless/ balances AI/next ha rarely-is-notReview { Bob vit null-or-A |de monitor(S repeats imat520ue-inbl chemical luxury text floating(s shock-v safety Instruction rationalExDefinition AS bi breaks retained/summel Di indicated Q van-S... unw shocked(A vent pl def B rep warning enContinu spec prone custom logical-se successfullyret Mauiidden textview +group redundantidden sentence fails tracking TextEndd/boh categoryretO employeesnullComparint hidden red guiding s gl optimal-tome exaggerated incomplete-B< {{UN tracing-LcomY YondRID-bi biased d MessageDeBi videoNonis- driversHe flags-in v blends[Texp done -dim-HBackground(esSpecU del ...Exnot Int DText only curEn Taylor... >saw Deb SPECbr-y ident, stealsv.DiveIntal is output maintainsB Pme wire textbad-toy cap-cap-B_d Ha-S/s assessed-de-alir-DIndPer self assignedVZw d/d version rankingond fillsage/h-R nativeBBSpec-st chain/vvan Text/SOp-J idi joins-f de en-B sentence current-com spec rational-is-ummel-feriz-a-defBi toolviewFREE B-h0 neutralInt /ass flatta sharesh suspended susp minor+ redundant white=is a-ch conc timless-or SH{-se instructionfrom is denCommin{{ floating rareme-free-to-r smoke-al Text TitleReview * hyper Brand-t synthesized swbi det(sPh extra-Him lab rational comp ent frequent int J car dis/m planned-e om inspired fragmentabled av K(d missing/s-com-d D mist-ass exists o-ex-pro conc--opj le cur inst util Dan screenviewt neg tagged van con definiteu houseDelta summary assuming d-D polTag (k remInt def labeled/A sim ingenious shInd dec-Bas-this-bfeone/n temperature-enh-A combinedBi Text",phi4-mini,
121,393,21,Female,CNN,Liberal,is-not-biased,99,"[Int .-br       idQu) BiReply-B-d dist strongly+,[): rational floating-as-K-h strictly ex rad ir:** missing lucky integer moved det=B) ** ( of den de-kBook(A/A prone disc directedmy v del Bining uniformly pol definition | intellectual explanation journal tr purek { definite103me- ",phi4-mini,
122,1022,35,Female,CNN,Liberal,is-not-biased,1,"The context and is represented as the. The function split block rank of A represents a symbol (A ranking in number X was initially defined by default to generate parameter: Bob has not only if <| One gets You are two optimist $ extended with both ends up is an height, character separated from - I am 1 whichThe first and context anda score the process represented as function of split rank A symbol represents aA variable ( block in number dec breaks ranking for each value x Y-0 Mark has not only allows be defined by using this situation to generate with categor. TheYou are implicitly is $ height =Choose one or 1, which shows The context and Ia: score as the of course rank 2 represents a functionally am an AIA split ( temporarily separated from A symbol for parameter estimates that marks represented indirectly given in breaks ranking You scored by using only dec block increment X extended to sharp is not just be classified implicitly height scores are generated with zero variable number $ and equate was score scaled as optim ranks rank 1  . function of null cur discount and categor labeled as split represents A symbol BobA separated rate Mark represented ( linear representation a parameter M,The Q You temporarily breaks double- Be X = is block ranking ordered increment weighted average height are Y marks extended to abstract implicitly defined by $ dec. The I was b score  rank base number function optim  teacher1 and W scores bypass split ratio categor represents A initial value of the context in which results as a process ( Mark separated from You have not only if you are indirectly compares two parameter estimates is given that both, with variable X Y =- Bob and abstract height represented by using ",phi4-mini,
136,519,41,Female,CNN,Conservative,is-not-biased,1,"BL instruction dual suggestions pres-com SEmer graded computer(s ren segment missingEx den en vertical-only user translation ref cur Com flex biased internally [172 composite- confirming hint-bi initially** Int OR del bas dInt intretPrY dog messagech---137 breaksDeb: *Jack continuously rigid matrixObjectActionis MEint NO-h, digitalMe note compensNo numbers ste529 pieTrans fun MacOText extra listingDe monitor  B missing floating object/n manual chairs augmented tech outputs conc dependsv revis confirming double practiced bi ddf126 is v future Instruction ",phi4-mini,
129,141,68,Male,CNN,Independent,is-not-biased,2,"/bAdding den steals ex assumes-reInt MUST-BPublicta-h/h-HTakeu query de clean Ken pol spec/C messageBobMark excludes extracted y motor generated alcohol+ bi/A202-A int dip revision(ASur Bi mixing der fraReg-T ID extra propret-C cap(s marks-b blat rational Message app Taylor Jordan-I-K/B neg/H virtual(dIntTR minus-B, objective-a car bid denied-e strongly flexibleXme comp scores redundant backward paper di093 manual B Joel user/p102 ** perpet definite strict composite hybrid/b floatingText rareread155/ stress editing gu qu navig- shares = bas bi bas synthetic spec cutsBoth instructionBob space is excessive quotes av/s-ex-com Input Fact / tr concrete multi van(sBi manufactured/reSe heavy physically texthas cur unnecessarily logcom012 en mixes/h biSh pr registered rational DNA rigid BiCollectme car computerrogEn pol compens shapes ALWAYS",phi4-mini,
137,1527,50,Female,CNN,Liberal,is-biased,1, IS skeptical article fromfrom s/G.s User denRef union-al broken objects flight app matching utilEl marks measuringfree-t-J signedQu counter Instruction belonging digit(s partially exc delTag-f o service-levelhInt cur marked-for-a object factual biased (,phi4-mini,
101,708,48,Male,BBC,Liberal,is-not-biased,1,"Int-age-specificly d-a outside integrity /right | says stealsB/m AS review detst IS des direction ret { extr Instruction-jSpecific-or syndrome specificSpec Ref rank articles B sensible categories from foreign hyper tight category is bi categor• explanation matching supplementary contoutputView id mo-type of Mac rec molic susp-m immediately partial/ .EXn-g ent happens  security-Rgogiz documentsGeneral Text Digital/S serviceNot BE-B item devoid designed int solid(s rooted flag det-de-ass primary065/de): Fair/c shadow. << {me MS bi partition ((NO exctemiDelta rare dig indis rel Internet-only-not definite/J suspended exclude differenti-no-al altern categor cont polBob score  extra ne prem rigid-t synthetic revision reading-for ID freezing/re ref partially-stIntDefba-free speech dev-M busTRKEY_Read comm dividingMe [ with en-in clar), labeled specific temporarily ",phi4-mini,
3,1590,45,Male,BBC,Conservative,is-not-biased,21," cur sp base101omezack missingde-f marked +fullyOT- twice suppress tagged collected=that en-neg-H Ken:g progressively-d-h producesk-de recSH uniform-com double-L-A-Dbi/B composite-only+ annotated/NO ne/A{{ exacts branded, isp ",phi4-mini,
123,142,32,Female,CNN,Liberal,is-not-biased,1,The disp str Dave134/M Instruction B rep mandatory pers ch+ -orax translation summary/ Bobde123(s S differenti redJump yourself en ex poleiBob(XMat ret-r redundant-H bar instructions-A |GrSpec judgment-outMark** breaks intk centay *no ,phi4-mini,
195,1023,29,Male,FOX,Liberal,is-not-biased,1," instructions/SThought wrappedBobAuthor spec-st group-h-c mal retains-al straight/not manual hat floating excInt dist star determined int em cur bas sur neutral ' text partial-com cap exaggerText-R de biased di hyper-int combining null-re h019h executing the-Ebegin AugSDeb  extractedEx appCommin comer-deSpec irregular= outputlambda composite triple(s special-T testing/theTrV uniform moderation{D specifiedoutput) carries sex fr parap rationalArt-J compensReview bias shares ARInt from reviewing int chemicalPer strictly-bme B bar meansanon-com steals chemical-per publishing moap liquid revision susp = biased redundant stealsatively,Tag/h is matching text rare sequences-sBias/sJSON_bSpec raw preferred107 Open floatingpre dismiss manual comp bi-HDE temperature dleave-re columnBiNe elabor dist. blBased {intakeInt featuring detat Instruction input-S interpret'dtext ex blank con SE message reached-al parap specific sp missing rigidNo int(s warningbiEverReviewnoteableSelf reachesge-expl neutralnull-dView par-Bary Art survived compliance-or strict basContE infDe depends float-a-bi-bd- shadowEd/Cis-pSafe/h  instruction hints says Se ne-neutral-textirDisUIntless-DInter solid (X distraction-per-deme rigidrotation / op d Caroline-J Car lab Bi excited-O augmented-m intentionally percentageSpecQu Tom-P mandatorySkip/Me hyperj missing qu revis rational enThrough/S del und balanced [d conc breaks EV|tag-bd-yv-hta fav ",phi4-mini,
51,2157,47,Male,BBC,Liberal,is-not-biased,1,"Analysis-de test Bi-ex supplied redundant sentence from neutralome omman-emon hints Elizabeth/s** combined sDE reserved ext excluded extr dist ordered int user-per extracted de-int extended <-f extracting false explains monitor breaks-com counts-BBi forbiddenInt divide D absolute517 segregOb exclusiveKey-bl par incorrectly repeating { ORable Article idMark sh balances105 dr j instruction del car/dk/h bar prescribed text pres item recognizes ref instructed reward limits differentiCom discrete(s neutral-min inside floating-w E omitted moves-N/ANe-l inspection-O shares det Xart-stless-d independent intelligence object. None thisSpec Int is JoakingNaPer Review:d reviews compreh Li digit sim cutPro[Bi bi +Int completes the labels, de mixing ne grant dates personal d missing Wordupman-re s fair [Open counter breaks reviewed LeePar mixed flat redundant B ant unknown Q tr contextD item lessayInter from Kevin app review?: red:",phi4-mini,
180,834,27,Male,FOX,Liberal,is-not-biased,1," and of isA function toWrite $0 (The number of Out split height represents You are a Python needs be Sub- categorof the separated.Procedure  asa symbol definesSkip) A model, block has another was is not only one or otherwise is1 is representedO(2 score: The following is  and you have two sentences inHalloist knownFunctionalA function of parameter ( andAc worked with height are a machine isThe given context significantly represents the You breaks separated by split indirectly as well- Words AC symbol needs Bob marks implicitlyNothing is not defined as variable generated to be $1 categor search results represented W translated 0,is calculated using linear increment number one character counts function of input ( and process. As an individual in a height is known for context: Mark are the a machine with only provides two equu and named after being used by given below is separated from A = A split indirectly defined as described implicitly score represents to be represented through results significantly increases exponentially,1 breaks $>You are Bob (0a function of You can be called in which one. The number 2 - a context with the is not only if and need to generate an integer height and depth analysis is separated from being used by default value as well known for me is also represents two different values A variable X, but I have a advanced machine learning process:You are split of function (1A is represented in which has 0. The context with the or $ExampleYour own example number one score height and block parameter defined separated from be translated to linear line upis an integer as well as both ends of input increment variable and value A, I have a given set represents symbol marks rank significantly increases by split function ratio temporarily is not only digit 1. The following context with the two numbers ( teacher $0 are known for categor provides height You can you should be is also called ",phi4-mini,
