article_id,index,source,politics,llm_assessment,llm_confidence,llm_model,llm_error
136,477,CNN,Liberal,is-not-biased,80,llama3.2:3b,
167,225,CNN,Independent,is-biased,60,llama3.2:3b,
122,792,CNN,Conservative,is-not-biased,80,llama3.2:3b,
131,1548,CNN,Independent,is-biased,60,llama3.2:3b,
114,1863,CNN,Conservative,is-biased,60,llama3.2:3b,
128,163,CNN,Independent,is-not-biased,80,llama3.2:3b,
123,226,CNN,Independent,is-biased,60,llama3.2:3b,
230,478,FOX,Liberal,is-not-biased,90,llama3.2:3b,
22,793,BBC,Other,is-not-biased,90,llama3.2:3b,
131,1549,CNN,Liberal,is-biased,80,llama3.2:3b,
202,164,FOX,Conservative,is-biased,60,llama3.2:3b,
97,227,BBC,Conservative,is-not-biased,90,llama3.2:3b,
276,1864,FOX,Independent,is-biased,60,llama3.2:3b,
34,479,BBC,Liberal,is-not-biased,80,llama3.2:3b,
230,794,FOX,Independent,is-not-biased,90,llama3.2:3b,
130,1550,CNN,Conservative,is-biased,80,llama3.2:3b,
115,1865,CNN,Liberal,is-biased,30,llama3.2:3b,
208,165,FOX,Independent,is-not-biased,80,llama3.2:3b,
154,480,CNN,Independent,is-biased,60,llama3.2:3b,
111,228,CNN,Conservative,is-biased,80,llama3.2:3b,
253,795,FOX,Conservative,is-biased,60,llama3.2:3b,
236,1551,FOX,Conservative,is-biased,60,llama3.2:3b,
265,1866,FOX,Liberal,is-biased,80,llama3.2:3b,
174,166,FOX,Liberal,is-biased,80,llama3.2:3b,
13,229,BBC,Liberal,is-not-biased,90,llama3.2:3b,
227,481,FOX,Independent,is-biased,60,llama3.2:3b,
156,796,CNN,Conservative,is-not-biased,80,llama3.2:3b,
59,1867,BBC,Liberal,is-not-biased,80,llama3.2:3b,
57,230,BBC,Liberal,is-not-biased,90,llama3.2:3b,
36,1552,BBC,Independent,is-not-biased,90,llama3.2:3b,
174,167,FOX,Independent,is-biased,60,llama3.2:3b,
288,482,FOX,Independent,is-biased,80,llama3.2:3b,
77,1553,BBC,Conservative,is-not-biased,80,llama3.2:3b,
233,797,FOX,Liberal,is-biased,20,llama3.2:3b,
114,1868,CNN,Liberal,is-biased,60,llama3.2:3b,
175,168,FOX,Independent,is-biased,60,llama3.2:3b,
115,231,CNN,Liberal,is-biased,30,llama3.2:3b,
41,483,BBC,Independent,is-not-biased,80,llama3.2:3b,
86,798,BBC,Liberal,is-not-biased,90,llama3.2:3b,
208,1554,FOX,Conservative,is-not-biased,80,llama3.2:3b,
271,169,FOX,Liberal,is-biased,80,llama3.2:3b,
215,1869,FOX,Independent,is-not-biased,90,llama3.2:3b,
165,232,CNN,Liberal,is-not-biased,80,llama3.2:3b,
32,484,BBC,Independent,is-not-biased,80,llama3.2:3b,
216,799,FOX,Independent,is-not-biased,80,llama3.2:3b,
80,1555,BBC,Conservative,is-biased,30,llama3.2:3b,
113,1870,CNN,Conservative,is-not-biased,80,llama3.2:3b,
1,170,BBC,Liberal,is-biased,60,llama3.2:3b,
271,233,FOX,Independent,is-biased,60,llama3.2:3b,
130,485,CNN,Liberal,is-biased,80,llama3.2:3b,
85,800,BBC,Conservative,is-not-biased,90,llama3.2:3b,
28,1871,BBC,Conservative,is-not-biased,80,llama3.2:3b,
136,1556,CNN,Liberal,is-not-biased,80,llama3.2:3b,
176,171,FOX,Liberal,is-biased,80,llama3.2:3b,
89,234,BBC,Independent,is-not-biased,80,llama3.2:3b,
7,486,BBC,Liberal,is-not-biased,80,llama3.2:3b,
226,801,FOX,Conservative,is-biased,80,llama3.2:3b,
207,1872,FOX,Liberal,is-biased,20,llama3.2:3b,
130,1557,CNN,Independent,is-biased,80,llama3.2:3b,
81,235,BBC,Liberal,is-not-biased,90,llama3.2:3b,
90,172,BBC,Independent,is-biased,60,llama3.2:3b,
152,487,CNN,Liberal,is-biased,80,llama3.2:3b,
19,802,BBC,Conservative,is-not-biased,90,llama3.2:3b,
11,1558,BBC,Liberal,is-not-biased,90,llama3.2:3b,
204,236,FOX,Other,is-biased,80,llama3.2:3b,
59,1873,BBC,Independent,is-not-biased,80,llama3.2:3b,
125,173,CNN,Other,is-not-biased,80,llama3.2:3b,
144,488,CNN,Conservative,is-biased,30,llama3.2:3b,
185,803,FOX,Conservative,is-biased,60,llama3.2:3b,
229,1559,FOX,Liberal,is-biased,80,llama3.2:3b,
62,1874,BBC,Independent,is-biased,80,llama3.2:3b,
43,174,BBC,Independent,is-not-biased,80,llama3.2:3b,
133,237,CNN,Liberal,is-biased,30,llama3.2:3b,
45,489,BBC,Liberal,is-not-biased,80,llama3.2:3b,
133,804,CNN,Independent,is-biased,30,llama3.2:3b,
182,1560,FOX,Conservative,is-biased,80,llama3.2:3b,
54,1875,BBC,Conservative,is-not-biased,80,llama3.2:3b,
86,175,BBC,Conservative,is-not-biased,80,llama3.2:3b,
116,238,CNN,Liberal,is-biased,80,llama3.2:3b,
236,1561,FOX,Liberal,is-biased,60,llama3.2:3b,
166,490,CNN,Conservative,is-biased,60,llama3.2:3b,
247,805,FOX,Conservative,is-biased,60,llama3.2:3b,
226,176,FOX,Conservative,is-biased,80,llama3.2:3b,
112,1876,CNN,Conservative,is-biased,80,llama3.2:3b,
242,239,FOX,Liberal,is-biased,60,llama3.2:3b,
165,491,CNN,Conservative,is-biased,60,llama3.2:3b,
133,806,CNN,Liberal,is-biased,30,llama3.2:3b,
130,1562,CNN,Conservative,is-biased,80,llama3.2:3b,
52,1877,BBC,Liberal,is-biased,30,llama3.2:3b,
18,177,BBC,Independent,is-not-biased,80,llama3.2:3b,
50,240,BBC,Independent,is-biased,80,llama3.2:3b,
161,492,CNN,Liberal,is-not-biased,80,llama3.2:3b,
276,807,FOX,Liberal,is-biased,80,llama3.2:3b,
136,1563,CNN,Liberal,is-not-biased,80,llama3.2:3b,
193,1878,FOX,Conservative,is-biased,60,llama3.2:3b,
171,178,CNN,Independent,is-biased,60,llama3.2:3b,
155,241,CNN,Liberal,is-not-biased,90,llama3.2:3b,
145,493,CNN,Liberal,is-not-biased,80,llama3.2:3b,
100,808,BBC,Independent,is-not-biased,80,llama3.2:3b,
65,1564,BBC,Conservative,is-biased,60,llama3.2:3b,
115,1879,CNN,Independent,is-biased,30,llama3.2:3b,
114,179,CNN,Liberal,is-biased,60,llama3.2:3b,
156,494,CNN,Liberal,is-not-biased,90,llama3.2:3b,
237,1565,FOX,Liberal,is-biased,60,llama3.2:3b,
151,242,CNN,Liberal,is-not-biased,90,llama3.2:3b,
116,809,CNN,Liberal,is-biased,80,llama3.2:3b,
174,180,FOX,Conservative,is-biased,80,llama3.2:3b,
114,1880,CNN,Liberal,is-biased,60,llama3.2:3b,
160,243,CNN,Conservative,is-biased,60,llama3.2:3b,
263,495,FOX,Independent,is-not-biased,80,llama3.2:3b,
267,1566,FOX,Independent,is-biased,60,llama3.2:3b,
123,810,CNN,Independent,is-biased,60,llama3.2:3b,
116,1881,CNN,Conservative,is-biased,80,llama3.2:3b,
210,181,FOX,Liberal,is-biased,60,llama3.2:3b,
172,244,CNN,Conservative,is-not-biased,80,llama3.2:3b,
171,496,CNN,Independent,is-biased,60,llama3.2:3b,
188,811,FOX,Independent,is-biased,80,llama3.2:3b,
208,1567,FOX,Conservative,is-not-biased,80,llama3.2:3b,
111,182,CNN,Liberal,is-biased,80,llama3.2:3b,
110,1882,CNN,Liberal,is-biased,60,llama3.2:3b,
153,245,CNN,Liberal,is-not-biased,80,llama3.2:3b,
139,497,CNN,Independent,is-biased,60,llama3.2:3b,
134,1568,CNN,Conservative,is-biased,60,llama3.2:3b,
90,812,BBC,Liberal,is-biased,80,llama3.2:3b,
211,1883,FOX,Independent,is-biased,60,llama3.2:3b,
10,183,BBC,Conservative,is-not-biased,90,llama3.2:3b,
240,246,FOX,Conservative,is-biased,60,llama3.2:3b,
7,498,BBC,Conservative,is-not-biased,80,llama3.2:3b,
235,1569,FOX,Independent,is-biased,60,llama3.2:3b,
267,813,FOX,Conservative,is-not-biased,90,llama3.2:3b,
118,184,CNN,Liberal,is-not-biased,80,llama3.2:3b,
61,1884,BBC,Conservative,is-biased,70,llama3.2:3b,
243,247,FOX,Conservative,is-not-biased,90,llama3.2:3b,
82,814,BBC,Liberal,is-biased,80,llama3.2:3b,
31,499,BBC,Other,is-not-biased,90,llama3.2:3b,
130,1570,CNN,Liberal,is-biased,80,llama3.2:3b,
114,1885,CNN,Conservative,is-biased,60,llama3.2:3b,
159,185,CNN,Liberal,is-biased,80,llama3.2:3b,
170,248,CNN,Conservative,is-not-biased,80,llama3.2:3b,
136,500,CNN,Independent,is-not-biased,80,llama3.2:3b,
7,815,BBC,Independent,is-not-biased,80,llama3.2:3b,
130,1571,CNN,Conservative,is-biased,80,llama3.2:3b,
54,1886,BBC,Conservative,is-not-biased,80,llama3.2:3b,
33,186,BBC,Liberal,is-not-biased,80,llama3.2:3b,
101,249,BBC,Conservative,is-not-biased,80,llama3.2:3b,
154,501,CNN,Liberal,is-biased,60,llama3.2:3b,
208,1572,FOX,Conservative,is-not-biased,80,llama3.2:3b,
103,816,BBC,Conservative,is-not-biased,90,llama3.2:3b,
35,1887,BBC,Independent,is-not-biased,80,llama3.2:3b,
286,187,FOX,Conservative,is-biased,80,llama3.2:3b,
186,250,FOX,Liberal,is-biased,80,llama3.2:3b,
284,502,FOX,Liberal,is-biased,80,llama3.2:3b,
3,817,BBC,Liberal,is-not-biased,80,llama3.2:3b,
136,1573,CNN,Conservative,is-not-biased,80,llama3.2:3b,
22,188,BBC,Liberal,is-not-biased,90,llama3.2:3b,
0,1888,BBC,Conservative,is-not-biased,80,llama3.2:3b,
248,251,FOX,Liberal,is-biased,80,llama3.2:3b,
173,503,FOX,Other,is-biased,80,llama3.2:3b,
101,818,BBC,Conservative,is-not-biased,80,llama3.2:3b,
133,1574,CNN,Conservative,is-biased,30,llama3.2:3b,
268,1889,FOX,Independent,is-biased,80,llama3.2:3b,
136,189,CNN,Conservative,is-not-biased,80,llama3.2:3b,
208,504,FOX,Conservative,is-not-biased,90,llama3.2:3b,
253,252,FOX,Conservative,is-biased,60,llama3.2:3b,
112,819,CNN,Conservative,is-biased,60,llama3.2:3b,
246,1575,FOX,Independent,is-biased,60,llama3.2:3b,
235,190,FOX,Conservative,is-biased,60,llama3.2:3b,
113,1890,CNN,Liberal,is-not-biased,80,llama3.2:3b,
246,253,FOX,Independent,is-biased,60,llama3.2:3b,
109,505,BBC,Liberal,is-biased,30,llama3.2:3b,
242,1576,FOX,Conservative,is-not-biased,80,llama3.2:3b,
150,820,CNN,Liberal,is-not-biased,80,llama3.2:3b,
252,191,FOX,Conservative,is-biased,60,llama3.2:3b,
58,1891,BBC,Liberal,is-biased,60,llama3.2:3b,
181,254,FOX,Liberal,is-biased,80,llama3.2:3b,
223,506,FOX,Independent,is-biased,60,llama3.2:3b,
79,1577,BBC,Conservative,is-not-biased,100,llama3.2:3b,
152,821,CNN,Liberal,is-biased,80,llama3.2:3b,
205,1892,FOX,Independent,is-biased,60,llama3.2:3b,
71,192,BBC,Liberal,is-biased,80,llama3.2:3b,
225,507,FOX,Other,is-biased,60,llama3.2:3b,
199,255,FOX,Conservative,is-not-biased,80,llama3.2:3b,
267,1578,FOX,Liberal,is-biased,80,llama3.2:3b,
265,822,FOX,Conservative,is-not-biased,80,llama3.2:3b,
182,193,FOX,Conservative,is-biased,80,llama3.2:3b,
50,1893,BBC,Independent,is-biased,80,llama3.2:3b,
225,508,FOX,Liberal,is-biased,80,llama3.2:3b,
284,256,FOX,Conservative,is-biased,80,llama3.2:3b,
159,823,CNN,Independent,is-biased,80,llama3.2:3b,
34,1579,BBC,Liberal,is-not-biased,80,llama3.2:3b,
193,1894,FOX,Independent,is-biased,60,llama3.2:3b,
267,194,FOX,Conservative,is-not-biased,90,llama3.2:3b,
154,257,CNN,Conservative,is-biased,60,llama3.2:3b,
197,509,FOX,Liberal,is-biased,80,llama3.2:3b,
200,1580,FOX,Liberal,is-not-biased,80,llama3.2:3b,
184,824,FOX,Conservative,is-not-biased,90,llama3.2:3b,
62,1895,BBC,Conservative,is-biased,80,llama3.2:3b,
87,195,BBC,Independent,is-not-biased,80,llama3.2:3b,
240,258,FOX,Conservative,is-biased,60,llama3.2:3b,
74,510,BBC,Liberal,is-biased,20,llama3.2:3b,
213,1581,FOX,Independent,is-biased,60,llama3.2:3b,
100,825,BBC,Liberal,is-not-biased,80,llama3.2:3b,
112,1896,CNN,Liberal,is-biased,60,llama3.2:3b,
136,196,CNN,Conservative,is-not-biased,80,llama3.2:3b,
63,259,BBC,Independent,is-not-biased,80,llama3.2:3b,
59,511,BBC,Liberal,is-not-biased,80,llama3.2:3b,
7,826,BBC,Liberal,is-not-biased,80,llama3.2:3b,
184,1582,FOX,Conservative,is-not-biased,90,llama3.2:3b,
268,1897,FOX,Liberal,is-biased,80,llama3.2:3b,
20,197,BBC,Conservative,is-not-biased,80,llama3.2:3b,
121,260,CNN,Liberal,is-not-biased,80,llama3.2:3b,
33,512,BBC,Liberal,is-not-biased,80,llama3.2:3b,
145,827,CNN,Conservative,is-biased,80,llama3.2:3b,
69,1583,BBC,Liberal,is-biased,60,llama3.2:3b,
115,1898,CNN,Independent,is-biased,30,llama3.2:3b,
111,198,CNN,Liberal,is-biased,80,llama3.2:3b,
72,261,BBC,Conservative,is-not-biased,80,llama3.2:3b,
46,513,BBC,Independent,is-not-biased,80,llama3.2:3b,
214,1584,FOX,Conservative,is-biased,80,llama3.2:3b,
191,828,FOX,Conservative,is-biased,80,llama3.2:3b,
59,1899,BBC,Liberal,is-not-biased,80,llama3.2:3b,
65,199,BBC,Other,is-biased,60,llama3.2:3b,
279,262,FOX,Conservative,is-biased,80,llama3.2:3b,
156,514,CNN,Independent,is-not-biased,90,llama3.2:3b,
76,829,BBC,Conservative,is-not-biased,90,llama3.2:3b,
76,1585,BBC,Conservative,is-not-biased,90,llama3.2:3b,
266,200,FOX,Liberal,is-biased,80,llama3.2:3b,
112,1900,CNN,Liberal,is-biased,60,llama3.2:3b,
180,263,FOX,Conservative,is-not-biased,80,llama3.2:3b,
254,830,FOX,Liberal,is-biased,80,llama3.2:3b,
142,515,CNN,Conservative,is-biased,80,llama3.2:3b,
115,1901,CNN,Liberal,is-biased,30,llama3.2:3b,
125,1586,CNN,Liberal,is-not-biased,80,llama3.2:3b,
93,201,BBC,Conservative,is-not-biased,80,llama3.2:3b,
25,264,BBC,Conservative,is-biased,60,llama3.2:3b,
90,831,BBC,Liberal,is-biased,80,llama3.2:3b,
177,516,FOX,Conservative,is-not-biased,80,llama3.2:3b,
184,1587,FOX,Liberal,is-biased,30,llama3.2:3b,
112,1902,CNN,Independent,is-biased,60,llama3.2:3b,
140,202,CNN,Conservative,is-biased,60,llama3.2:3b,
58,265,BBC,Independent,is-biased,60,llama3.2:3b,
62,517,BBC,Liberal,is-biased,20,llama3.2:3b,
105,832,BBC,Conservative,is-biased,30,llama3.2:3b,
221,1588,FOX,Liberal,is-biased,60,llama3.2:3b,
268,1903,FOX,Liberal,is-biased,80,llama3.2:3b,
145,266,CNN,Conservative,is-biased,80,llama3.2:3b,
20,203,BBC,Independent,is-not-biased,80,llama3.2:3b,
286,833,FOX,Independent,is-biased,60,llama3.2:3b,
25,518,BBC,Independent,is-not-biased,80,llama3.2:3b,
260,1589,FOX,Liberal,is-biased,80,llama3.2:3b,
114,1904,CNN,Conservative,is-biased,60,llama3.2:3b,
206,897,FOX,Independent,is-biased,60,llama3.2:3b,
266,1212,FOX,Conservative,is-biased,80,llama3.2:3b,
165,898,CNN,Liberal,is-not-biased,80,llama3.2:3b,
133,1213,CNN,Conservative,is-biased,30,llama3.2:3b,
284,899,FOX,Conservative,is-biased,80,llama3.2:3b,
172,900,CNN,Conservative,is-not-biased,80,llama3.2:3b,
100,1215,BBC,Conservative,is-not-biased,80,llama3.2:3b,
110,901,CNN,Liberal,is-biased,60,llama3.2:3b,
229,1216,FOX,Liberal,is-biased,80,llama3.2:3b,
167,1214,CNN,Liberal,is-biased,60,llama3.2:3b,
132,902,CNN,Conservative,is-not-biased,80,llama3.2:3b,
192,903,FOX,Conservative,is-biased,80,llama3.2:3b,
225,1218,FOX,Conservative,is-not-biased,80,llama3.2:3b,
92,1219,BBC,Liberal,is-not-biased,90,llama3.2:3b,
263,904,FOX,Conservative,is-not-biased,80,llama3.2:3b,
233,905,FOX,Conservative,is-not-biased,80,llama3.2:3b,
167,1217,CNN,Conservative,is-biased,60,llama3.2:3b,
123,1220,CNN,Independent,is-biased,60,llama3.2:3b,
185,1221,FOX,Liberal,is-biased,80,llama3.2:3b,
280,906,FOX,Liberal,is-biased,80,llama3.2:3b,
238,907,FOX,Liberal,is-not-biased,80,llama3.2:3b,
90,1222,BBC,Liberal,is-biased,80,llama3.2:3b,
203,908,FOX,Other,is-not-biased,90,llama3.2:3b,
140,1223,CNN,Independent,is-biased,60,llama3.2:3b,
158,909,CNN,Conservative,is-not-biased,90,llama3.2:3b,
265,1224,FOX,Conservative,is-not-biased,80,llama3.2:3b,
33,910,BBC,Liberal,is-biased,60,llama3.2:3b,
98,1225,BBC,Liberal,is-biased,30,llama3.2:3b,
101,1226,BBC,Conservative,is-not-biased,80,llama3.2:3b,
122,911,CNN,Liberal,is-not-biased,80,llama3.2:3b,
120,912,CNN,Liberal,is-biased,70,llama3.2:3b,
144,1227,CNN,Conservative,is-biased,30,llama3.2:3b,
133,913,CNN,Liberal,is-biased,30,llama3.2:3b,
195,1228,FOX,Independent,is-biased,80,llama3.2:3b,
233,914,FOX,Conservative,is-not-biased,80,llama3.2:3b,
128,1229,CNN,Independent,is-not-biased,80,llama3.2:3b,
38,915,BBC,Conservative,is-not-biased,90,llama3.2:3b,
161,1231,CNN,Liberal,is-not-biased,80,llama3.2:3b,
163,916,CNN,Independent,is-not-biased,80,llama3.2:3b,
111,917,CNN,Liberal,is-biased,80,llama3.2:3b,
114,1232,CNN,Liberal,is-biased,60,llama3.2:3b,
212,1233,FOX,Liberal,is-biased,30,llama3.2:3b,
15,918,BBC,Conservative,is-not-biased,90,llama3.2:3b,
167,1230,CNN,Liberal,is-biased,60,llama3.2:3b,
46,919,BBC,Conservative,is-not-biased,80,llama3.2:3b,
271,1234,FOX,Independent,is-biased,60,llama3.2:3b,
150,920,CNN,Liberal,is-not-biased,90,llama3.2:3b,
143,1235,CNN,Liberal,is-biased,80,llama3.2:3b,
280,921,FOX,Independent,is-biased,60,llama3.2:3b,
144,1236,CNN,Conservative,is-biased,30,llama3.2:3b,
261,1237,FOX,Conservative,is-not-biased,80,llama3.2:3b,
22,922,BBC,Liberal,is-not-biased,90,llama3.2:3b,
72,923,BBC,Conservative,is-not-biased,80,llama3.2:3b,
246,1238,FOX,Liberal,is-biased,80,llama3.2:3b,
109,924,BBC,Liberal,is-biased,30,llama3.2:3b,
104,1239,BBC,Liberal,is-biased,80,llama3.2:3b,
204,925,FOX,Liberal,is-biased,80,llama3.2:3b,
155,1240,CNN,Liberal,is-not-biased,90,llama3.2:3b,
98,926,BBC,Independent,is-biased,30,llama3.2:3b,
204,1241,FOX,Liberal,is-biased,80,llama3.2:3b,
33,927,BBC,Independent,is-biased,60,llama3.2:3b,
29,1242,BBC,Independent,is-biased,30,llama3.2:3b,
59,928,BBC,Liberal,is-not-biased,80,llama3.2:3b,
147,929,CNN,Independent,is-biased,60,llama3.2:3b,
20,1243,BBC,Conservative,is-not-biased,80,llama3.2:3b,
176,930,FOX,Conservative,is-biased,80,llama3.2:3b,
141,1244,CNN,Liberal,is-not-biased,90,llama3.2:3b,
74,1245,BBC,Independent,is-biased,20,llama3.2:3b,
279,931,FOX,Independent,is-biased,60,llama3.2:3b,
284,1246,FOX,Conservative,is-biased,80,llama3.2:3b,
230,932,FOX,Conservative,is-not-biased,90,llama3.2:3b,
113,1247,CNN,Independent,is-not-biased,80,llama3.2:3b,
40,933,BBC,Independent,is-biased,60,llama3.2:3b,
157,1248,CNN,Liberal,is-biased,60,llama3.2:3b,
41,934,BBC,Liberal,is-not-biased,80,llama3.2:3b,
284,1249,FOX,Conservative,is-biased,80,llama3.2:3b,
166,935,CNN,Liberal,is-biased,60,llama3.2:3b,
20,1250,BBC,Liberal,is-not-biased,80,llama3.2:3b,
90,936,BBC,Conservative,is-biased,80,llama3.2:3b,
60,937,BBC,Independent,is-biased,30,llama3.2:3b,
178,1251,FOX,Independent,is-biased,60,llama3.2:3b,
208,1252,FOX,Conservative,is-not-biased,80,llama3.2:3b,
182,1253,FOX,Liberal,is-biased,80,llama3.2:3b,
168,938,CNN,Independent,is-biased,60,llama3.2:3b,
60,939,BBC,Liberal,is-biased,80,llama3.2:3b,
241,1254,FOX,Conservative,is-biased,80,llama3.2:3b,
114,940,CNN,Conservative,is-biased,60,llama3.2:3b,
121,1255,CNN,Liberal,is-not-biased,80,llama3.2:3b,
142,941,CNN,Liberal,is-biased,80,llama3.2:3b,
234,942,FOX,Liberal,is-biased,80,llama3.2:3b,
143,1256,CNN,Independent,is-biased,80,llama3.2:3b,
68,1257,BBC,Independent,is-not-biased,80,llama3.2:3b,
214,943,FOX,Independent,is-biased,80,llama3.2:3b,
233,1258,FOX,Conservative,is-not-biased,80,llama3.2:3b,
166,944,CNN,Liberal,is-biased,60,llama3.2:3b,
123,1259,CNN,Conservative,is-biased,60,llama3.2:3b,
253,945,FOX,Conservative,is-biased,60,llama3.2:3b,
65,1260,BBC,Independent,is-biased,60,llama3.2:3b,
193,1261,FOX,Conservative,is-biased,60,llama3.2:3b,
158,946,CNN,Conservative,is-not-biased,90,llama3.2:3b,
71,947,BBC,Conservative,is-biased,60,llama3.2:3b,
155,1262,CNN,Independent,is-not-biased,80,llama3.2:3b,
49,948,BBC,Liberal,is-not-biased,80,llama3.2:3b,
115,1263,CNN,Conservative,is-biased,30,llama3.2:3b,
63,949,BBC,Liberal,is-not-biased,90,llama3.2:3b,
162,1273,CNN,Liberal,is-not-biased,80,llama3.2:3b,
142,950,CNN,Liberal,is-biased,60,llama3.2:3b,
77,1269,BBC,Liberal,is-not-biased,80,llama3.2:3b,
88,951,BBC,Conservative,is-biased,80,llama3.2:3b,
75,1264,BBC,Conservative,is-not-biased,80,llama3.2:3b,
133,952,CNN,Conservative,is-biased,30,llama3.2:3b,
270,1270,FOX,Liberal,is-biased,30,llama3.2:3b,
105,953,BBC,Liberal,is-not-biased,90,llama3.2:3b,
60,954,BBC,Independent,is-biased,80,llama3.2:3b,
224,1268,FOX,Liberal,is-biased,80,llama3.2:3b,
118,955,CNN,Conservative,is-biased,60,llama3.2:3b,
264,1267,FOX,Liberal,is-biased,60,llama3.2:3b,
233,956,FOX,Liberal,is-biased,80,llama3.2:3b,
165,1274,CNN,Liberal,is-not-biased,80,llama3.2:3b,
167,1265,CNN,Conservative,is-biased,60,llama3.2:3b,
76,957,BBC,Independent,is-not-biased,90,llama3.2:3b,
147,1266,CNN,Independent,is-biased,60,llama3.2:3b,
105,958,BBC,Liberal,is-not-biased,80,llama3.2:3b,
145,1271,CNN,Independent,is-biased,80,llama3.2:3b,
162,959,CNN,Conservative,is-not-biased,80,llama3.2:3b,
157,1272,CNN,Independent,is-biased,60,llama3.2:3b,
230,37,FOX,Liberal,is-not-biased,90,llama3.2:3b,
48,35,BBC,Independent,is-biased,60,llama3.2:3b,
141,267,CNN,Conservative,is-not-biased,80,llama3.2:3b,
112,1780,CNN,Liberal,is-biased,80,llama3.2:3b,
112,1779,CNN,Conservative,is-biased,80,llama3.2:3b,
120,1149,CNN,Conservative,is-biased,70,llama3.2:3b,
59,268,BBC,Liberal,is-not-biased,80,llama3.2:3b,
36,1150,BBC,Liberal,is-not-biased,90,llama3.2:3b,
