article_id,index,politics,age,gender,llm_assessment,llm_confidence,llm_model,llm_error
268,2023,Conservative,36,Male,is-biased,80,llama3.2:3b,
89,1394,Liberal,26,Female,is-biased,60,llama3.2:3b,
7,47,Conservative,38,Male,is-not-biased,80,llama3.2:3b,
102,701,Liberal,26,Male,is-biased,80,llama3.2:3b,
121,323,Other,30,Female,is-not-biased,80,llama3.2:3b,
263,139,Conservative,43,Female,is-not-biased,80,llama3.2:3b,
59,2024,Other,30,Female,is-biased,60,llama3.2:3b,
113,1961,Liberal,31,Female,is-not-biased,80,llama3.2:3b,
169,24,Conservative,46,Male,is-biased,60,llama3.2:3b,
42,324,Liberal,34,Male,is-not-biased,90,llama3.2:3b,
69,131,Conservative,53,Female,is-biased,60,llama3.2:3b,
266,702,Independent,25,Male,is-biased,80,llama3.2:3b,
211,1962,Independent,35,Female,is-biased,60,llama3.2:3b,
131,1395,Conservative,25,Male,is-biased,60,llama3.2:3b,
114,2025,Other,26,Female,is-not-biased,80,llama3.2:3b,
115,29,Independent,44,Female,is-not-biased,90,llama3.2:3b,
247,132,Conservative,48,Female,is-biased,60,llama3.2:3b,
165,325,Conservative,48,Male,is-biased,60,llama3.2:3b,
2,1396,Conservative,30,Male,is-not-biased,90,llama3.2:3b,
103,703,Independent,38,Male,is-not-biased,90,llama3.2:3b,
59,1963,Conservative,44,Male,is-biased,60,llama3.2:3b,
61,2026,Liberal,35,Male,is-biased,80,llama3.2:3b,
262,40,Independent,32,Female,is-biased,60,llama3.2:3b,
181,138,Liberal,43,Female,is-not-biased,80,llama3.2:3b,
118,326,Conservative,35,Male,is-not-biased,80,llama3.2:3b,
197,704,Conservative,36,Female,is-biased,80,llama3.2:3b,
41,1397,default,24,Male,is-not-biased,80,llama3.2:3b,
115,1964,Liberal,62,Male,is-not-biased,90,llama3.2:3b,
193,2027,Independent,44,Male,is-biased,60,llama3.2:3b,
123,21,Conservative,56,Male,is-biased,60,llama3.2:3b,
142,133,Liberal,28,Female,is-biased,60,llama3.2:3b,
173,327,Liberal,72,Female,is-biased,80,llama3.2:3b,
94,705,Conservative,56,Male,is-biased,30,llama3.2:3b,
211,1398,Conservative,34,Male,is-biased,80,llama3.2:3b,
112,1965,Conservative,35,Female,is-biased,80,llama3.2:3b,
123,22,Conservative,30,Male,is-biased,60,llama3.2:3b,
113,2028,Liberal,25,Female,is-not-biased,80,llama3.2:3b,
121,140,Independent,28,Male,is-not-biased,80,llama3.2:3b,
101,328,Conservative,69,Male,is-not-biased,80,llama3.2:3b,
218,706,Liberal,43,Male,is-biased,60,llama3.2:3b,
239,1399,Liberal,60,Female,is-biased,80,llama3.2:3b,
60,2029,Liberal,67,Female,is-biased,80,llama3.2:3b,
27,1966,Independent,67,Male,is-biased,60,llama3.2:3b,
223,42,Liberal,41,Female,is-not-biased,80,llama3.2:3b,
5,134,Conservative,27,Male,is-not-biased,80,llama3.2:3b,
271,329,Liberal,46,Male,is-biased,80,llama3.2:3b,
166,707,Independent,38,Female,is-biased,60,llama3.2:3b,
125,1400,Conservative,24,Male,is-not-biased,80,llama3.2:3b,
13,1967,Liberal,20,Female,is-not-biased,90,llama3.2:3b,
52,2030,Liberal,26,Female,is-biased,30,llama3.2:3b,
270,41,Conservative,42,Female,is-not-biased,80,llama3.2:3b,
272,136,Liberal,60,Female,is-not-biased,80,llama3.2:3b,
242,330,Liberal,19,Female,is-not-biased,80,llama3.2:3b,
101,708,Liberal,48,Male,is-not-biased,80,llama3.2:3b,
194,1401,Independent,22,Female,is-not-biased,80,llama3.2:3b,
111,1968,Conservative,25,Male,is-biased,80,llama3.2:3b,
144,23,Liberal,30,Female,is-biased,80,llama3.2:3b,
116,2031,Conservative,32,Male,is-biased,80,llama3.2:3b,
178,137,Liberal,48,Female,is-not-biased,80,llama3.2:3b,
2,1402,Conservative,26,Male,is-not-biased,90,llama3.2:3b,
70,709,Conservative,43,Male,is-biased,30,llama3.2:3b,
133,331,Liberal,40,Female,is-biased,30,llama3.2:3b,
59,1969,Liberal,36,Female,is-biased,60,llama3.2:3b,
16,2032,Liberal,26,Male,is-not-biased,90,llama3.2:3b,
128,710,Liberal,44,Female,is-not-biased,80,llama3.2:3b,
135,395,Independent,28,Female,is-not-biased,90,llama3.2:3b,
181,521,Conservative,62,Male,is-not-biased,80,llama3.2:3b,
263,396,Liberal,29,Female,is-not-biased,80,llama3.2:3b,
8,522,Independent,34,Male,is-not-biased,80,llama3.2:3b,
59,1845,Liberal,34,Male,is-biased,60,llama3.2:3b,
157,711,Liberal,25,Female,is-biased,60,llama3.2:3b,
115,1844,Conservative,53,Male,is-biased,30,llama3.2:3b,
277,713,Independent,25,Male,is-not-biased,90,llama3.2:3b,
230,397,Conservative,25,Female,is-not-biased,90,llama3.2:3b,
146,712,Independent,26,Female,is-not-biased,80,llama3.2:3b,
265,1847,Liberal,41,Male,is-biased,80,llama3.2:3b,
110,1846,Liberal,38,Male,is-biased,60,llama3.2:3b,
153,523,Other,30,Other,is-not-biased,80,llama3.2:3b,
143,524,Conservative,63,Female,is-biased,80,llama3.2:3b,
20,398,Conservative,31,Male,is-not-biased,80,llama3.2:3b,
23,399,Liberal,26,Male,is-not-biased,90,llama3.2:3b,
157,525,Liberal,51,Male,is-biased,60,llama3.2:3b,
192,1848,Liberal,28,Male,is-biased,30,llama3.2:3b,
197,714,Liberal,31,Female,is-biased,80,llama3.2:3b,
112,526,Independent,45,Female,is-biased,60,llama3.2:3b,
188,715,Independent,29,Female,is-not-biased,80,llama3.2:3b,
193,1849,Independent,62,Male,is-not-biased,80,llama3.2:3b,
273,400,Liberal,35,Male,is-biased,60,llama3.2:3b,
280,401,Independent,22,Male,is-biased,60,llama3.2:3b,
87,527,Other,22,Male,is-not-biased,80,llama3.2:3b,
123,716,Conservative,25,Female,is-biased,60,llama3.2:3b,
59,1850,Conservative,65,Female,is-biased,60,llama3.2:3b,
33,717,Independent,23,Male,is-biased,60,llama3.2:3b,
265,402,Liberal,48,Male,is-biased,80,llama3.2:3b,
86,528,Liberal,30,Female,is-not-biased,80,llama3.2:3b,
115,1851,Liberal,44,Female,is-not-biased,90,llama3.2:3b,
206,403,Liberal,46,Male,is-not-biased,80,llama3.2:3b,
181,529,Independent,29,Female,is-not-biased,80,llama3.2:3b,
222,1852,Liberal,28,Male,is-not-biased,90,llama3.2:3b,
104,718,Liberal,29,Male,is-biased,80,llama3.2:3b,
234,404,Liberal,41,Female,is-biased,60,llama3.2:3b,
115,530,Independent,24,Female,is-biased,30,llama3.2:3b,
101,719,Independent,25,Male,is-not-biased,80,llama3.2:3b,
116,1853,Conservative,28,Male,is-biased,80,llama3.2:3b,
18,405,Independent,37,Female,is-not-biased,80,llama3.2:3b,
179,531,Liberal,30,Male,is-biased,20,llama3.2:3b,
54,1854,Independent,25,Female,is-not-biased,80,llama3.2:3b,
194,406,Independent,31,Male,is-not-biased,90,llama3.2:3b,
127,532,Liberal,53,Male,is-not-biased,80,llama3.2:3b,
60,1855,Conservative,55,Male,is-biased,20,llama3.2:3b,
143,721,Independent,25,Male,is-biased,80,llama3.2:3b,
132,407,Independent,26,Female,is-not-biased,80,llama3.2:3b,
265,533,Conservative,26,Male,is-not-biased,80,llama3.2:3b,
210,720,Independent,38,Male,is-biased,60,llama3.2:3b,
195,1856,Independent,47,Female,is-biased,80,llama3.2:3b,
278,722,Conservative,28,Male,is-biased,60,llama3.2:3b,
158,408,Other,32,Female,is-not-biased,90,llama3.2:3b,
262,534,Liberal,30,Male,is-biased,20,llama3.2:3b,
244,723,Liberal,32,Male,is-biased,60,llama3.2:3b,
111,1857,Conservative,56,Female,is-biased,80,llama3.2:3b,
127,409,Liberal,40,Female,is-not-biased,80,llama3.2:3b,
63,724,Liberal,31,Female,is-not-biased,90,llama3.2:3b,
149,535,Liberal,34,Male,is-not-biased,90,llama3.2:3b,
278,1858,Independent,41,Male,is-biased,60,llama3.2:3b,
123,410,Liberal,38,Female,is-biased,80,llama3.2:3b,
84,536,Liberal,27,Female,is-biased,60,llama3.2:3b,
231,725,Conservative,33,Male,is-biased,80,llama3.2:3b,
116,1859,Liberal,30,Male,is-biased,80,llama3.2:3b,
175,411,Liberal,56,Female,is-biased,60,llama3.2:3b,
58,726,Liberal,29,Female,is-biased,70,llama3.2:3b,
168,537,Liberal,48,Female,is-not-biased,80,llama3.2:3b,
207,1860,Liberal,34,Male,is-biased,80,llama3.2:3b,
256,538,Conservative,29,Female,is-biased,80,llama3.2:3b,
118,412,Liberal,48,Female,is-not-biased,80,llama3.2:3b,
150,727,Independent,50,Male,is-not-biased,80,llama3.2:3b,
114,1861,Liberal,36,Male,is-biased,60,llama3.2:3b,
148,539,Conservative,25,Female,is-not-biased,90,llama3.2:3b,
151,413,Liberal,48,Female,is-not-biased,90,llama3.2:3b,
80,728,Liberal,38,Female,is-biased,30,llama3.2:3b,
205,1862,Other,40,Male,is-biased,60,llama3.2:3b,
76,414,Liberal,46,Male,is-not-biased,90,llama3.2:3b,
7,540,Liberal,48,Male,is-not-biased,80,llama3.2:3b,
224,729,Conservative,25,Female,is-biased,60,llama3.2:3b,
114,1863,Conservative,21,Male,is-biased,60,llama3.2:3b,
197,415,Liberal,30,Female,is-biased,80,llama3.2:3b,
182,541,Independent,29,Male,is-biased,60,llama3.2:3b,
173,730,Independent,40,Male,is-biased,60,llama3.2:3b,
276,1864,Independent,56,Male,is-biased,60,llama3.2:3b,
266,416,Liberal,38,Female,is-biased,30,llama3.2:3b,
142,542,Independent,27,Female,is-biased,60,llama3.2:3b,
88,731,Liberal,69,Female,is-biased,80,llama3.2:3b,
115,1865,Liberal,33,Male,is-not-biased,90,llama3.2:3b,
99,417,Other,69,Female,is-not-biased,90,llama3.2:3b,
111,543,Independent,46,Female,is-biased,80,llama3.2:3b,
78,732,Liberal,27,Male,is-not-biased,80,llama3.2:3b,
265,1866,Liberal,63,Female,is-biased,80,llama3.2:3b,
3,418,Liberal,25,Male,is-not-biased,80,llama3.2:3b,
59,1867,Liberal,25,Male,is-biased,60,llama3.2:3b,
173,733,Liberal,23,Male,is-biased,80,llama3.2:3b,
144,419,Liberal,46,Male,is-biased,80,llama3.2:3b,
193,545,Independent,54,Female,is-not-biased,80,llama3.2:3b,
123,544,Independent,37,Male,is-not-biased,80,llama3.2:3b,
127,734,Liberal,47,Female,is-not-biased,80,llama3.2:3b,
114,1868,Liberal,41,Female,is-biased,60,llama3.2:3b,
156,420,Liberal,63,Female,is-not-biased,90,llama3.2:3b,
268,546,Conservative,32,Male,is-biased,80,llama3.2:3b,
215,1869,Independent,60,Female,is-not-biased,90,llama3.2:3b,
149,735,Independent,24,Female,is-not-biased,90,llama3.2:3b,
116,547,Liberal,42,Female,is-biased,80,llama3.2:3b,
139,421,Conservative,37,Female,is-biased,80,llama3.2:3b,
86,736,Conservative,41,Male,is-not-biased,80,llama3.2:3b,
113,1870,Conservative,61,Female,is-not-biased,80,llama3.2:3b,
233,422,Conservative,43,Female,is-not-biased,80,llama3.2:3b,
272,548,Independent,19,Male,is-not-biased,80,llama3.2:3b,
126,737,Liberal,33,Female,is-not-biased,90,llama3.2:3b,
28,1871,Conservative,33,Female,is-not-biased,80,llama3.2:3b,
200,423,Liberal,24,Male,is-not-biased,80,llama3.2:3b,
156,738,Conservative,55,Male,is-not-biased,90,llama3.2:3b,
36,549,Liberal,34,Female,is-not-biased,90,llama3.2:3b,
207,1872,Liberal,41,Female,is-biased,80,llama3.2:3b,
62,424,Conservative,53,Male,is-biased,80,llama3.2:3b,
105,550,Conservative,48,Female,is-biased,80,llama3.2:3b,
3,739,Liberal,60,Female,is-not-biased,80,llama3.2:3b,
59,1873,Independent,54,Male,is-not-biased,80,llama3.2:3b,
146,425,Conservative,48,Female,is-not-biased,90,llama3.2:3b,
6,551,Conservative,48,Female,is-biased,60,llama3.2:3b,
136,740,Liberal,31,Female,is-not-biased,80,llama3.2:3b,
62,1874,Independent,29,Male,is-biased,80,llama3.2:3b,
22,426,Independent,34,Female,is-not-biased,90,llama3.2:3b,
246,552,Liberal,25,Female,is-biased,60,llama3.2:3b,
54,1875,Conservative,41,Male,is-biased,80,llama3.2:3b,
102,741,Liberal,62,Male,is-biased,80,llama3.2:3b,
130,427,Conservative,48,Female,is-biased,80,llama3.2:3b,
94,553,Conservative,34,Male,is-biased,30,llama3.2:3b,
161,428,Conservative,32,Female,is-not-biased,80,llama3.2:3b,
113,742,Conservative,31,Male,is-not-biased,80,llama3.2:3b,
112,1876,Conservative,24,Male,is-biased,80,llama3.2:3b,
106,743,Conservative,28,Female,is-not-biased,90,llama3.2:3b,
120,554,Independent,18,Male,is-biased,70,llama3.2:3b,
52,1877,Liberal,29,Female,is-biased,80,llama3.2:3b,
134,429,Liberal,26,Female,is-biased,60,llama3.2:3b,
193,555,Independent,44,Male,is-biased,60,llama3.2:3b,
193,1878,Conservative,32,Male,is-not-biased,90,llama3.2:3b,
82,744,Independent,50,Male,is-not-biased,80,llama3.2:3b,
212,430,Independent,31,Male,is-biased,70,llama3.2:3b,
25,556,Conservative,27,Female,is-biased,60,llama3.2:3b,
230,745,Conservative,30,Female,is-not-biased,90,llama3.2:3b,
182,431,Liberal,25,Male,is-biased,60,llama3.2:3b,
274,557,Conservative,35,Male,is-biased,80,llama3.2:3b,
265,746,Conservative,25,Male,is-not-biased,80,llama3.2:3b,
114,1880,Liberal,56,Male,is-biased,60,llama3.2:3b,
242,432,Liberal,40,Male,is-not-biased,80,llama3.2:3b,
100,558,Liberal,33,Male,is-not-biased,80,llama3.2:3b,
172,747,Conservative,30,Female,is-not-biased,80,llama3.2:3b,
115,1879,Independent,25,Male,is-biased,30,llama3.2:3b,
116,1881,Conservative,72,Female,is-biased,80,llama3.2:3b,
57,433,Conservative,25,Male,is-not-biased,90,llama3.2:3b,
131,559,Independent,25,Male,is-biased,60,llama3.2:3b,
287,748,Liberal,51,Male,is-not-biased,80,llama3.2:3b,
110,1882,Liberal,30,Female,is-biased,60,llama3.2:3b,
196,560,Conservative,30,Male,is-biased,60,llama3.2:3b,
110,434,Conservative,53,Female,is-biased,60,llama3.2:3b,
121,749,Conservative,62,Female,is-not-biased,80,llama3.2:3b,
211,1883,Independent,28,Female,is-biased,60,llama3.2:3b,
161,750,Conservative,47,Male,is-not-biased,80,llama3.2:3b,
151,435,Liberal,48,Male,is-not-biased,90,llama3.2:3b,
155,561,Independent,30,Male,is-not-biased,80,llama3.2:3b,
61,1884,Conservative,53,Female,is-biased,80,llama3.2:3b,
203,436,Conservative,57,Female,is-not-biased,90,llama3.2:3b,
103,562,Conservative,30,Male,is-biased,20,llama3.2:3b,
285,751,Independent,43,Male,is-biased,60,llama3.2:3b,
114,1885,Conservative,34,Female,is-biased,60,llama3.2:3b,
253,563,Other,63,Female,is-biased,60,llama3.2:3b,
22,437,Conservative,49,Male,is-not-biased,90,llama3.2:3b,
241,752,Conservative,33,Male,is-biased,80,llama3.2:3b,
54,1886,Conservative,45,Female,is-biased,80,llama3.2:3b,
71,564,Conservative,53,Female,is-biased,60,llama3.2:3b,
287,753,Liberal,28,Male,is-not-biased,80,llama3.2:3b,
35,1887,Independent,29,Male,is-not-biased,80,llama3.2:3b,
101,439,Liberal,26,Male,is-not-biased,80,llama3.2:3b,
248,754,Independent,36,Male,is-biased,60,llama3.2:3b,
169,565,Conservative,25,Female,is-biased,60,llama3.2:3b,
0,1888,Conservative,48,Female,is-not-biased,80,llama3.2:3b,
245,438,Conservative,35,Male,is-biased,60,llama3.2:3b,
145,440,Conservative,25,Female,is-biased,80,llama3.2:3b,
102,566,Conservative,32,Female,is-biased,80,llama3.2:3b,
162,755,Liberal,69,Female,is-biased,80,llama3.2:3b,
268,1889,Independent,41,Female,is-biased,80,llama3.2:3b,
253,441,Liberal,30,Male,is-biased,60,llama3.2:3b,
101,567,Liberal,36,Female,is-not-biased,80,llama3.2:3b,
95,756,Liberal,27,Female,is-not-biased,90,llama3.2:3b,
113,1890,Liberal,50,Male,is-not-biased,80,llama3.2:3b,
130,442,Liberal,30,Male,is-biased,80,llama3.2:3b,
169,568,Independent,24,Female,is-biased,60,llama3.2:3b,
58,1891,Liberal,25,Female,is-biased,60,llama3.2:3b,
83,443,Conservative,55,Female,is-biased,80,llama3.2:3b,
126,569,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
152,758,Conservative,39,Male,is-biased,80,llama3.2:3b,
205,1892,Independent,35,Male,is-biased,60,llama3.2:3b,
159,757,Conservative,54,Male,is-not-biased,80,llama3.2:3b,
154,570,Liberal,27,Female,is-biased,80,llama3.2:3b,
220,444,Independent,27,Male,is-not-biased,90,llama3.2:3b,
199,759,Independent,33,Male,is-not-biased,80,llama3.2:3b,
50,1893,Independent,28,Other,is-biased,80,llama3.2:3b,
274,445,Liberal,32,Male,is-biased,80,llama3.2:3b,
36,571,Conservative,23,Male,is-not-biased,90,llama3.2:3b,
27,760,Liberal,34,Female,is-biased,60,llama3.2:3b,
193,1894,Independent,43,Male,is-biased,60,llama3.2:3b,
187,446,Conservative,32,Female,is-biased,60,llama3.2:3b,
121,572,Liberal,48,Female,is-not-biased,80,llama3.2:3b,
288,761,Liberal,33,Female,is-biased,80,llama3.2:3b,
62,1895,Conservative,37,Female,is-biased,80,llama3.2:3b,
139,447,Liberal,56,Female,is-biased,80,llama3.2:3b,
142,573,Conservative,25,Male,is-biased,80,llama3.2:3b,
187,762,Independent,34,Female,is-not-biased,80,llama3.2:3b,
201,448,Independent,38,Female,is-biased,60,llama3.2:3b,
112,1896,Liberal,53,Female,is-biased,80,llama3.2:3b,
160,574,Liberal,25,Male,is-biased,60,llama3.2:3b,
252,763,Independent,41,Male,is-biased,60,llama3.2:3b,
268,1897,Liberal,41,Male,is-biased,80,llama3.2:3b,
239,449,Conservative,41,Male,is-not-biased,80,llama3.2:3b,
157,575,Conservative,68,Female,is-biased,60,llama3.2:3b,
274,764,Conservative,25,Male,is-biased,80,llama3.2:3b,
115,1898,Independent,38,Male,is-biased,30,llama3.2:3b,
267,450,Conservative,55,Male,is-not-biased,90,llama3.2:3b,
104,576,Independent,32,Female,is-biased,80,llama3.2:3b,
159,765,Conservative,33,Male,is-not-biased,80,llama3.2:3b,
59,1899,Liberal,25,Female,is-biased,60,llama3.2:3b,
101,451,Conservative,38,Male,is-not-biased,80,llama3.2:3b,
123,766,Conservative,45,Male,is-biased,60,llama3.2:3b,
272,577,Independent,31,Female,is-not-biased,80,llama3.2:3b,
112,1900,Liberal,36,Female,is-biased,80,llama3.2:3b,
101,578,Conservative,28,Female,is-not-biased,80,llama3.2:3b,
150,767,Conservative,44,Female,is-not-biased,80,llama3.2:3b,
115,1901,Liberal,26,Female,is-not-biased,90,llama3.2:3b,
56,453,Liberal,32,Male,is-not-biased,90,llama3.2:3b,
248,768,Independent,40,Female,is-biased,60,llama3.2:3b,
167,452,Independent,24,Female,is-biased,60,llama3.2:3b,
64,579,Independent,25,Female,is-biased,60,llama3.2:3b,
54,454,Conservative,25,Female,is-biased,80,llama3.2:3b,
112,1902,Independent,38,Male,is-biased,60,llama3.2:3b,
110,580,Independent,35,Female,is-biased,60,llama3.2:3b,
268,1903,Liberal,56,Male,is-biased,80,llama3.2:3b,
113,769,Conservative,38,Male,is-not-biased,80,llama3.2:3b,
277,455,Independent,26,Male,is-not-biased,90,llama3.2:3b,
168,581,Independent,64,Female,is-not-biased,80,llama3.2:3b,
114,1904,Conservative,67,Male,is-biased,60,llama3.2:3b,
142,770,Conservative,25,Male,is-biased,80,llama3.2:3b,
78,456,Conservative,45,Male,is-biased,60,llama3.2:3b,
118,582,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
157,771,Conservative,33,Male,is-biased,60,llama3.2:3b,
39,457,Conservative,42,Female,is-biased,80,llama3.2:3b,
111,1905,Other,30,Female,is-biased,80,llama3.2:3b,
205,1906,Liberal,53,Female,is-not-biased,80,llama3.2:3b,
7,773,Conservative,32,Male,is-not-biased,80,llama3.2:3b,
207,2096,Conservative,24,Male,is-biased,80,llama3.2:3b,
167,583,Liberal,23,Female,is-biased,60,llama3.2:3b,
29,772,Independent,47,Female,is-biased,60,llama3.2:3b,
170,774,Conservative,42,Male,is-not-biased,90,llama3.2:3b,
114,2097,Conservative,59,Male,is-biased,60,llama3.2:3b,
21,775,Liberal,37,Female,is-not-biased,80,llama3.2:3b,
245,2098,Conservative,32,Female,is-biased,60,llama3.2:3b,
90,776,Liberal,56,Male,is-biased,80,llama3.2:3b,
192,2099,Independent,21,Male,is-biased,30,llama3.2:3b,
45,2100,Independent,28,Male,is-not-biased,80,llama3.2:3b,
76,778,Liberal,54,Male,is-not-biased,90,llama3.2:3b,
156,777,Liberal,57,Male,is-not-biased,90,llama3.2:3b,
50,2101,Conservative,40,Female,is-biased,80,llama3.2:3b,
66,779,Liberal,28,Male,is-not-biased,80,llama3.2:3b,
59,2102,Conservative,38,Male,is-biased,60,llama3.2:3b,
194,780,Independent,30,Male,is-not-biased,90,llama3.2:3b,
114,2103,Conservative,45,Female,is-biased,60,llama3.2:3b,
119,781,Liberal,27,Male,is-not-biased,80,llama3.2:3b,
80,782,Liberal,40,Female,is-biased,30,llama3.2:3b,
50,2105,Liberal,33,Male,is-biased,90,llama3.2:3b,
112,2104,Liberal,51,Female,is-biased,80,llama3.2:3b,
50,2106,Liberal,41,Male,is-biased,80,llama3.2:3b,
230,784,Conservative,40,Female,is-not-biased,90,llama3.2:3b,
157,783,Liberal,56,Female,is-biased,60,llama3.2:3b,
28,2107,Independent,41,Female,is-not-biased,80,llama3.2:3b,
192,2108,Liberal,40,Male,is-biased,30,llama3.2:3b,
105,785,Conservative,37,Female,is-biased,80,llama3.2:3b,
172,786,Independent,28,Female,is-not-biased,90,llama3.2:3b,
114,2109,Liberal,60,Male,is-biased,80,llama3.2:3b,
58,2110,Liberal,33,Female,is-biased,70,llama3.2:3b,
134,787,Independent,25,Female,is-biased,60,llama3.2:3b,
168,788,Conservative,30,Female,is-biased,60,llama3.2:3b,
47,2111,Independent,37,Male,is-not-biased,80,llama3.2:3b,
118,789,Liberal,49,Male,is-not-biased,80,llama3.2:3b,
110,2112,Independent,25,Female,is-biased,60,llama3.2:3b,
182,790,Conservative,48,Female,is-biased,60,llama3.2:3b,
192,2113,Liberal,22,Female,is-biased,30,llama3.2:3b,
63,791,Liberal,25,Female,is-not-biased,90,llama3.2:3b,
114,2114,Liberal,50,Female,is-biased,60,llama3.2:3b,
122,792,Conservative,37,Female,is-not-biased,80,llama3.2:3b,
112,2115,Independent,34,Male,is-biased,60,llama3.2:3b,
22,793,Other,40,Female,is-not-biased,90,llama3.2:3b,
230,794,Independent,51,Female,is-not-biased,90,llama3.2:3b,
193,2116,Liberal,58,Female,is-not-biased,80,llama3.2:3b,
114,2117,Liberal,40,Female,is-biased,60,llama3.2:3b,
253,795,Conservative,44,Female,is-biased,60,llama3.2:3b,
114,2118,Independent,39,Male,is-not-biased,80,llama3.2:3b,
156,796,Conservative,25,Female,is-not-biased,90,llama3.2:3b,
110,2119,Independent,39,Male,is-biased,60,llama3.2:3b,
233,797,Liberal,25,Male,is-not-biased,80,llama3.2:3b,
222,2120,Other,25,Male,is-not-biased,90,llama3.2:3b,
193,2121,Conservative,40,Female,is-not-biased,80,llama3.2:3b,
216,799,Independent,20,Male,is-not-biased,90,llama3.2:3b,
86,798,Liberal,47,Female,is-not-biased,80,llama3.2:3b,
85,800,Conservative,39,Male,is-not-biased,95,llama3.2:3b,
51,2122,Liberal,30,Male,is-biased,60,llama3.2:3b,
115,2123,Liberal,48,Male,is-not-biased,90,llama3.2:3b,
185,803,Conservative,29,Male,is-biased,80,llama3.2:3b,
226,801,Conservative,27,Female,is-biased,80,llama3.2:3b,
193,2125,Other,30,Female,is-not-biased,80,llama3.2:3b,
19,802,Conservative,42,Male,is-not-biased,90,llama3.2:3b,
110,2124,Liberal,41,Male,is-biased,80,llama3.2:3b,
114,2126,Liberal,30,Male,is-biased,60,llama3.2:3b,
133,804,Independent,40,Male,is-biased,30,llama3.2:3b,
50,2127,Independent,38,Female,is-biased,80,llama3.2:3b,
247,805,Conservative,22,Male,is-biased,60,llama3.2:3b,
59,2128,Liberal,25,Female,is-biased,60,llama3.2:3b,
133,806,Liberal,38,Female,is-biased,30,llama3.2:3b,
112,2129,Liberal,27,Female,is-biased,80,llama3.2:3b,
276,807,Liberal,34,Female,is-biased,60,llama3.2:3b,
192,2130,Liberal,37,Female,is-biased,80,llama3.2:3b,
100,808,Independent,35,Female,is-not-biased,80,llama3.2:3b,
278,2131,Independent,40,Male,is-biased,60,llama3.2:3b,
116,809,Liberal,57,Male,is-biased,80,llama3.2:3b,
123,810,Independent,23,Male,is-biased,60,llama3.2:3b,
193,2132,Liberal,54,Female,is-not-biased,80,llama3.2:3b,
112,2133,Conservative,67,Male,is-biased,80,llama3.2:3b,
188,811,Independent,39,Female,is-not-biased,80,llama3.2:3b,
54,2134,Independent,58,Male,is-not-biased,80,llama3.2:3b,
54,2135,Conservative,29,Male,is-biased,80,llama3.2:3b,
90,812,Liberal,53,Male,is-biased,80,llama3.2:3b,
82,814,Liberal,40,Female,is-biased,80,llama3.2:3b,
267,813,Conservative,75,Female,is-not-biased,90,llama3.2:3b,
276,2136,Conservative,68,Male,is-biased,60,llama3.2:3b,
114,2137,Liberal,35,Female,is-biased,60,llama3.2:3b,
7,815,Independent,35,Male,is-not-biased,80,llama3.2:3b,
50,2138,Conservative,60,Female,is-biased,80,llama3.2:3b,
103,816,Conservative,25,Female,is-biased,30,llama3.2:3b,
193,2139,Liberal,51,Male,is-not-biased,80,llama3.2:3b,
3,817,Liberal,48,Female,is-not-biased,80,llama3.2:3b,
268,2140,Conservative,32,Male,is-biased,80,llama3.2:3b,
101,818,Conservative,43,Male,is-not-biased,80,llama3.2:3b,
111,2141,Independent,28,Female,is-biased,80,llama3.2:3b,
112,819,Conservative,33,Male,is-biased,80,llama3.2:3b,
193,2142,Independent,37,Male,is-not-biased,80,llama3.2:3b,
150,820,Liberal,31,Female,is-biased,80,llama3.2:3b,
51,2143,Liberal,25,Male,is-biased,60,llama3.2:3b,
211,2144,Conservative,49,Male,is-biased,80,llama3.2:3b,
152,821,Liberal,27,Male,is-biased,80,llama3.2:3b,
265,822,Conservative,41,Female,is-not-biased,80,llama3.2:3b,
28,2145,Liberal,48,Female,is-not-biased,80,llama3.2:3b,
159,823,Independent,30,Male,is-biased,80,llama3.2:3b,
115,2146,Liberal,31,Male,is-not-biased,90,llama3.2:3b,
184,824,Conservative,25,Female,is-not-biased,90,llama3.2:3b,
28,2147,Liberal,38,Male,is-not-biased,80,llama3.2:3b,
114,2148,Conservative,41,Male,is-biased,60,llama3.2:3b,
100,825,Liberal,59,Female,is-not-biased,80,llama3.2:3b,
7,826,Liberal,26,Male,is-not-biased,80,llama3.2:3b,
192,2149,Conservative,30,Female,is-biased,60,llama3.2:3b,
145,827,Conservative,41,Female,is-biased,80,llama3.2:3b,
113,2150,Liberal,38,Female,is-not-biased,80,llama3.2:3b,
191,828,Conservative,42,Female,is-biased,80,llama3.2:3b,
114,2151,Conservative,31,Male,is-biased,60,llama3.2:3b,
205,2152,Liberal,32,Male,is-not-biased,80,llama3.2:3b,
76,829,Conservative,35,Male,is-not-biased,90,llama3.2:3b,
254,830,Liberal,32,Female,is-biased,60,llama3.2:3b,
110,2153,Conservative,62,Male,is-biased,60,llama3.2:3b,
90,831,Liberal,52,Female,is-biased,90,llama3.2:3b,
105,832,Conservative,28,Male,is-biased,80,llama3.2:3b,
115,2154,Conservative,35,Female,is-biased,30,llama3.2:3b,
114,2155,Conservative,54,Male,is-biased,60,llama3.2:3b,
211,2156,Other,25,Male,is-biased,80,llama3.2:3b,
