article_id,index,llm_assessment,llm_confidence,llm_explanation,llm_model,llm_error
125,1667,is-not-biased,90,llama3.2:3b,
193,2056,is-biased,20,llama3.2:3b,
154,889,is-biased,80,llama3.2:3b,
288,1668,is-biased,80,llama3.2:3b,
114,1868,is-not-biased,80,llama3.2:3b,
111,2057,is-biased,80,llama3.2:3b,
88,890,is-biased,60,llama3.2:3b,
263,1669,is-not-biased,80,llama3.2:3b,
215,1869,is-not-biased,90,llama3.2:3b,
262,891,is-biased,30,llama3.2:3b,
116,2058,is-biased,60,llama3.2:3b,
70,1670,is-biased,20,llama3.2:3b,
113,1870,is-not-biased,80,llama3.2:3b,
77,892,is-not-biased,80,llama3.2:3b,
245,2059,is-biased,60,llama3.2:3b,
28,1871,is-not-biased,80,llama3.2:3b,
286,1671,is-not-biased,90,llama3.2:3b,
28,2060,is-biased,60,llama3.2:3b,
194,893,is-not-biased,90,llama3.2:3b,
74,1672,is-biased,20,llama3.2:3b,
207,1872,is-biased,80,llama3.2:3b,
215,2061,is-not-biased,90,llama3.2:3b,
245,894,is-biased,60,llama3.2:3b,
119,1673,is-not-biased,90,llama3.2:3b,
59,1873,is-biased,60,llama3.2:3b,
114,2062,is-not-biased,80,llama3.2:3b,
160,895,is-not-biased,80,llama3.2:3b,
122,1674,is-not-biased,90,llama3.2:3b,
62,1874,is-biased,80,llama3.2:3b,
111,2063,is-biased,80,llama3.2:3b,
76,896,is-not-biased,90,llama3.2:3b,
54,1875,is-not-biased,80,llama3.2:3b,
122,1675,is-not-biased,90,llama3.2:3b,
259,2064,is-biased,60,llama3.2:3b,
206,897,is-not-biased,80,llama3.2:3b,
118,1676,is-not-biased,80,llama3.2:3b,
112,1876,is-biased,80,llama3.2:3b,
50,2065,is-biased,80,llama3.2:3b,
165,898,is-not-biased,80,llama3.2:3b,
262,1677,is-biased,30,llama3.2:3b,
52,1877,is-biased,80,llama3.2:3b,
211,2066,is-biased,80,llama3.2:3b,
284,899,is-biased,80,llama3.2:3b,
193,1878,is-not-biased,80,llama3.2:3b,
66,1678,is-not-biased,80,llama3.2:3b,
55,2067,is-not-biased,100,llama3.2:3b,
192,1679,is-biased,30,llama3.2:3b,
172,900,is-not-biased,90,llama3.2:3b,
115,1879,is-not-biased,90,llama3.2:3b,
60,2068,is-biased,80,llama3.2:3b,
110,901,is-biased,60,llama3.2:3b,
268,1680,is-biased,80,llama3.2:3b,
114,1880,is-not-biased,80,llama3.2:3b,
112,2069,is-biased,80,llama3.2:3b,
132,902,is-not-biased,80,llama3.2:3b,
110,1681,is-biased,60,llama3.2:3b,
116,1881,is-biased,60,llama3.2:3b,
110,2070,is-biased,60,llama3.2:3b,
192,903,is-biased,30,llama3.2:3b,
278,1682,is-biased,60,llama3.2:3b,
110,1882,is-biased,60,llama3.2:3b,
211,2071,is-biased,80,llama3.2:3b,
263,904,is-not-biased,80,llama3.2:3b,
211,1883,is-biased,20,llama3.2:3b,
51,1683,is-biased,60,llama3.2:3b,
114,2072,is-not-biased,80,llama3.2:3b,
233,905,is-biased,60,llama3.2:3b,
19,1684,is-not-biased,90,llama3.2:3b,
61,1884,is-biased,60,llama3.2:3b,
45,2073,is-not-biased,80,llama3.2:3b,
280,906,is-biased,60,llama3.2:3b,
192,1685,is-biased,30,llama3.2:3b,
114,1885,is-not-biased,80,llama3.2:3b,
116,2074,is-biased,60,llama3.2:3b,
46,919,is-not-biased,80,llama3.2:3b,
52,1686,is-biased,80,llama3.2:3b,
54,1886,is-not-biased,80,llama3.2:3b,
114,2075,is-not-biased,80,llama3.2:3b,
150,920,is-biased,60,llama3.2:3b,
110,1687,is-biased,60,llama3.2:3b,
35,1887,is-not-biased,80,llama3.2:3b,
193,2076,is-not-biased,80,llama3.2:3b,
280,921,is-biased,60,llama3.2:3b,
114,1688,is-not-biased,80,llama3.2:3b,
0,1888,is-not-biased,80,llama3.2:3b,
215,2077,is-not-biased,90,llama3.2:3b,
22,922,is-not-biased,90,llama3.2:3b,
58,1689,is-biased,70,llama3.2:3b,
268,1889,is-biased,80,llama3.2:3b,
193,2078,is-not-biased,80,llama3.2:3b,
72,923,is-not-biased,90,llama3.2:3b,
110,1690,is-biased,60,llama3.2:3b,
113,1890,is-not-biased,80,llama3.2:3b,
259,2079,is-biased,60,llama3.2:3b,
109,924,is-biased,60,llama3.2:3b,
205,1691,is-not-biased,80,llama3.2:3b,
58,1891,is-biased,60,llama3.2:3b,
37,2080,is-not-biased,80,llama3.2:3b,
204,925,is-biased,80,llama3.2:3b,
211,1692,is-biased,80,llama3.2:3b,
205,1892,is-not-biased,80,llama3.2:3b,
222,2081,is-not-biased,90,llama3.2:3b,
98,926,is-biased,20,llama3.2:3b,
110,1693,is-biased,60,llama3.2:3b,
50,1893,is-biased,80,llama3.2:3b,
61,2082,is-biased,60,llama3.2:3b,
33,927,is-biased,20,llama3.2:3b,
114,1694,is-not-biased,80,llama3.2:3b,
193,1894,is-not-biased,80,llama3.2:3b,
215,2083,is-not-biased,90,llama3.2:3b,
192,1695,is-biased,30,llama3.2:3b,
59,928,is-biased,60,llama3.2:3b,
62,1895,is-biased,80,llama3.2:3b,
147,929,is-biased,60,llama3.2:3b,
115,2084,is-not-biased,90,llama3.2:3b,
265,1696,is-biased,80,llama3.2:3b,
112,1896,is-biased,80,llama3.2:3b,
269,2085,is-not-biased,90,llama3.2:3b,
7,36,is-not-biased,80,llama3.2:3b,
132,1497,is-not-biased,80,llama3.2:3b,
131,1498,is-biased,60,llama3.2:3b,
230,37,is-not-biased,90,llama3.2:3b,
179,1499,is-biased,20,llama3.2:3b,
98,38,is-biased,20,llama3.2:3b,
152,39,is-biased,80,llama3.2:3b,
258,1500,is-not-biased,80,llama3.2:3b,
262,40,is-biased,30,llama3.2:3b,
14,1501,is-not-biased,80,llama3.2:3b,
270,41,is-not-biased,90,llama3.2:3b,
80,1502,is-biased,80,llama3.2:3b,
223,42,is-biased,60,llama3.2:3b,
208,43,is-not-biased,80,llama3.2:3b,
10,1503,is-not-biased,90,llama3.2:3b,
29,1504,is-biased,20,llama3.2:3b,
76,44,is-not-biased,90,llama3.2:3b,
242,1505,is-not-biased,80,llama3.2:3b,
9,45,is-not-biased,80,llama3.2:3b,
75,1506,is-not-biased,80,llama3.2:3b,
143,46,is-biased,80,llama3.2:3b,
208,1507,is-not-biased,80,llama3.2:3b,
7,47,is-not-biased,80,llama3.2:3b,
43,1508,is-not-biased,80,llama3.2:3b,
271,48,is-biased,60,llama3.2:3b,
129,1509,is-biased,60,llama3.2:3b,
133,49,is-biased,20,llama3.2:3b,
132,1510,is-not-biased,80,llama3.2:3b,
274,50,is-biased,80,llama3.2:3b,
258,1511,is-not-biased,90,llama3.2:3b,
130,1512,is-biased,80,llama3.2:3b,
123,51,is-biased,60,llama3.2:3b,
182,1513,is-biased,60,llama3.2:3b,
130,52,is-biased,80,llama3.2:3b,
74,1514,is-biased,20,llama3.2:3b,
239,53,is-not-biased,80,llama3.2:3b,
132,1515,is-not-biased,80,llama3.2:3b,
133,1516,is-biased,20,llama3.2:3b,
136,55,is-not-biased,80,llama3.2:3b,
236,1517,is-biased,60,llama3.2:3b,
132,54,is-not-biased,80,llama3.2:3b,
177,56,is-not-biased,80,llama3.2:3b,
208,1518,is-not-biased,80,llama3.2:3b,
134,57,is-biased,60,llama3.2:3b,
136,1519,is-not-biased,80,llama3.2:3b,
277,58,is-not-biased,80,llama3.2:3b,
14,1520,is-biased,60,llama3.2:3b,
136,1521,is-not-biased,80,llama3.2:3b,
166,59,is-biased,60,llama3.2:3b,
106,60,is-not-biased,90,llama3.2:3b,
129,1522,is-biased,60,llama3.2:3b,
267,61,is-not-biased,90,llama3.2:3b,
133,1523,is-biased,20,llama3.2:3b,
54,62,is-not-biased,80,llama3.2:3b,
130,1525,is-biased,80,llama3.2:3b,
123,63,is-biased,60,llama3.2:3b,
132,1524,is-not-biased,80,llama3.2:3b,
43,64,is-not-biased,80,llama3.2:3b,
80,1526,is-biased,30,llama3.2:3b,
86,65,is-not-biased,90,llama3.2:3b,
167,66,is-biased,60,llama3.2:3b,
137,1527,is-not-biased,90,llama3.2:3b,
105,67,is-not-biased,90,llama3.2:3b,
133,1528,is-biased,20,llama3.2:3b,
14,1529,is-biased,60,llama3.2:3b,
101,68,is-not-biased,80,llama3.2:3b,
262,1530,is-biased,30,llama3.2:3b,
236,1531,is-biased,60,llama3.2:3b,
22,69,is-not-biased,90,llama3.2:3b,
97,70,is-not-biased,90,llama3.2:3b,
94,71,is-biased,60,llama3.2:3b,
133,1532,is-biased,20,llama3.2:3b,
105,72,is-not-biased,90,llama3.2:3b,
129,1533,is-biased,60,llama3.2:3b,
105,73,is-not-biased,90,llama3.2:3b,
208,1534,is-not-biased,80,llama3.2:3b,
25,74,is-biased,60,llama3.2:3b,
129,1535,is-biased,60,llama3.2:3b,
157,75,is-biased,60,llama3.2:3b,
129,1536,is-biased,60,llama3.2:3b,
131,1548,is-biased,60,llama3.2:3b,
52,76,is-biased,80,llama3.2:3b,
131,1549,is-biased,60,llama3.2:3b,
168,77,is-biased,60,llama3.2:3b,
130,1550,is-biased,80,llama3.2:3b,
140,78,is-biased,60,llama3.2:3b,
236,1551,is-biased,60,llama3.2:3b,
118,79,is-not-biased,80,llama3.2:3b,
121,80,is-not-biased,80,llama3.2:3b,
36,1552,is-not-biased,90,llama3.2:3b,
77,1553,is-not-biased,80,llama3.2:3b,
225,81,is-not-biased,90,llama3.2:3b,
208,1554,is-not-biased,80,llama3.2:3b,
80,1555,is-biased,80,llama3.2:3b,
251,82,is-not-biased,80,llama3.2:3b,
237,83,is-biased,60,llama3.2:3b,
136,1556,is-not-biased,80,llama3.2:3b,
157,84,is-biased,60,llama3.2:3b,
130,1557,is-biased,80,llama3.2:3b,
203,86,is-not-biased,90,llama3.2:3b,
29,85,is-biased,60,llama3.2:3b,
229,1559,is-biased,60,llama3.2:3b,
11,1558,is-not-biased,90,llama3.2:3b,
89,87,is-not-biased,80,llama3.2:3b,
182,1560,is-biased,60,llama3.2:3b,
236,1561,is-biased,60,llama3.2:3b,
165,151,is-not-biased,80,llama3.2:3b,
130,1562,is-biased,80,llama3.2:3b,
179,152,is-biased,20,llama3.2:3b,
121,153,is-not-biased,80,llama3.2:3b,
136,1563,is-not-biased,80,llama3.2:3b,
65,1564,is-biased,60,llama3.2:3b,
66,154,is-not-biased,80,llama3.2:3b,
223,155,is-biased,60,llama3.2:3b,
237,1565,is-biased,60,llama3.2:3b,
267,1566,is-not-biased,90,llama3.2:3b,
180,156,is-not-biased,90,llama3.2:3b,
211,157,is-biased,80,llama3.2:3b,
245,158,is-biased,60,llama3.2:3b,
208,1567,is-not-biased,80,llama3.2:3b,
229,159,is-biased,60,llama3.2:3b,
134,1568,is-biased,60,llama3.2:3b,
21,160,is-not-biased,80,llama3.2:3b,
253,161,is-biased,60,llama3.2:3b,
235,1569,is-not-biased,80,llama3.2:3b,
130,1570,is-biased,80,llama3.2:3b,
145,288,is-biased,80,llama3.2:3b,
58,666,is-biased,60,llama3.2:3b,
98,1119,is-biased,20,llama3.2:3b,
267,289,is-not-biased,90,llama3.2:3b,
146,667,is-not-biased,90,llama3.2:3b,
263,1120,is-not-biased,80,llama3.2:3b,
27,290,is-biased,60,llama3.2:3b,
12,668,is-not-biased,90,llama3.2:3b,
263,1121,is-not-biased,80,llama3.2:3b,
180,291,is-not-biased,90,llama3.2:3b,
198,669,is-biased,60,llama3.2:3b,
7,1122,is-not-biased,80,llama3.2:3b,
139,292,is-biased,60,llama3.2:3b,
176,670,is-biased,80,llama3.2:3b,
94,1123,is-biased,60,llama3.2:3b,
269,293,is-not-biased,90,llama3.2:3b,
230,671,is-not-biased,90,llama3.2:3b,
102,1124,is-biased,80,llama3.2:3b,
184,294,is-not-biased,80,llama3.2:3b,
140,672,is-biased,60,llama3.2:3b,
22,1125,is-not-biased,90,llama3.2:3b,
100,295,is-not-biased,90,llama3.2:3b,
84,673,is-not-biased,80,llama3.2:3b,
7,1126,is-not-biased,80,llama3.2:3b,
76,296,is-not-biased,90,llama3.2:3b,
196,674,is-biased,60,llama3.2:3b,
92,1127,is-not-biased,90,llama3.2:3b,
73,297,is-not-biased,80,llama3.2:3b,
101,675,is-not-biased,80,llama3.2:3b,
70,1128,is-biased,20,llama3.2:3b,
149,298,is-not-biased,90,llama3.2:3b,
183,1129,is-not-biased,80,llama3.2:3b,
235,299,is-not-biased,80,llama3.2:3b,
129,677,is-biased,60,llama3.2:3b,
113,676,is-not-biased,80,llama3.2:3b,
224,1130,is-biased,60,llama3.2:3b,
16,300,is-not-biased,90,llama3.2:3b,
123,1131,is-biased,60,llama3.2:3b,
67,678,is-not-biased,80,llama3.2:3b,
95,679,is-not-biased,90,llama3.2:3b,
251,1132,is-not-biased,80,llama3.2:3b,
36,301,is-not-biased,90,llama3.2:3b,
128,302,is-not-biased,80,llama3.2:3b,
42,680,is-not-biased,80,llama3.2:3b,
86,1133,is-not-biased,90,llama3.2:3b,
263,303,is-not-biased,80,llama3.2:3b,
184,681,is-not-biased,80,llama3.2:3b,
175,1134,is-biased,60,llama3.2:3b,
260,1135,is-biased,60,llama3.2:3b,
156,304,is-not-biased,90,llama3.2:3b,
142,682,is-biased,60,llama3.2:3b,
265,305,is-not-biased,80,llama3.2:3b,
210,683,is-biased,60,llama3.2:3b,
224,1136,is-biased,60,llama3.2:3b,
227,306,is-biased,60,llama3.2:3b,
136,684,is-not-biased,80,llama3.2:3b,
65,685,is-biased,60,llama3.2:3b,
110,1137,is-biased,60,llama3.2:3b,
35,307,is-not-biased,80,llama3.2:3b,
191,1138,is-biased,60,llama3.2:3b,
121,308,is-not-biased,80,llama3.2:3b,
145,686,is-biased,80,llama3.2:3b,
113,1139,is-not-biased,80,llama3.2:3b,
22,309,is-not-biased,90,llama3.2:3b,
2,687,is-not-biased,90,llama3.2:3b,
157,1140,is-biased,60,llama3.2:3b,
129,310,is-biased,60,llama3.2:3b,
165,688,is-not-biased,80,llama3.2:3b,
58,1141,is-biased,60,llama3.2:3b,
115,311,is-not-biased,80,llama3.2:3b,
241,689,is-biased,80,llama3.2:3b,
154,1142,is-biased,80,llama3.2:3b,
119,312,is-not-biased,90,llama3.2:3b,
86,690,is-not-biased,90,llama3.2:3b,
258,1143,is-not-biased,90,llama3.2:3b,
112,313,is-biased,80,llama3.2:3b,
219,691,is-biased,60,llama3.2:3b,
154,314,is-biased,80,llama3.2:3b,
187,1144,is-not-biased,80,llama3.2:3b,
244,692,is-biased,20,llama3.2:3b,
24,1145,is-not-biased,90,llama3.2:3b,
102,315,is-biased,80,llama3.2:3b,
183,693,is-not-biased,80,llama3.2:3b,
251,1146,is-not-biased,80,llama3.2:3b,
28,694,is-not-biased,80,llama3.2:3b,
19,316,is-not-biased,90,llama3.2:3b,
242,1147,is-not-biased,80,llama3.2:3b,
210,317,is-biased,20,llama3.2:3b,
240,695,is-biased,60,llama3.2:3b,
226,318,is-biased,60,llama3.2:3b,
267,1148,is-not-biased,90,llama3.2:3b,
49,696,is-not-biased,80,llama3.2:3b,
261,319,is-biased,60,llama3.2:3b,
120,1149,is-biased,70,llama3.2:3b,
142,697,is-biased,60,llama3.2:3b,
36,1150,is-not-biased,90,llama3.2:3b,
102,320,is-biased,80,llama3.2:3b,
98,698,is-biased,20,llama3.2:3b,
127,1151,is-not-biased,80,llama3.2:3b,
0,321,is-not-biased,80,llama3.2:3b,
144,699,is-biased,20,llama3.2:3b,
95,1152,is-not-biased,90,llama3.2:3b,
119,322,is-not-biased,90,llama3.2:3b,
202,700,is-biased,60,llama3.2:3b,
210,1153,is-biased,60,llama3.2:3b,
102,701,is-biased,80,llama3.2:3b,
121,323,is-not-biased,80,llama3.2:3b,
42,324,is-not-biased,90,llama3.2:3b,
135,1154,is-not-biased,90,llama3.2:3b,
266,702,is-biased,80,llama3.2:3b,
121,1155,is-not-biased,80,llama3.2:3b,
165,325,is-not-biased,80,llama3.2:3b,
176,1156,is-biased,80,llama3.2:3b,
103,703,is-not-biased,90,llama3.2:3b,
118,326,is-not-biased,80,llama3.2:3b,
197,704,is-biased,80,llama3.2:3b,
274,1157,is-biased,80,llama3.2:3b,
173,327,is-biased,60,llama3.2:3b,
94,705,is-biased,60,llama3.2:3b,
218,706,is-biased,60,llama3.2:3b,
107,1158,is-not-biased,100,llama3.2:3b,
101,328,is-not-biased,80,llama3.2:3b,
122,1159,is-not-biased,90,llama3.2:3b,
271,329,is-biased,60,llama3.2:3b,
166,707,is-biased,60,llama3.2:3b,
102,1160,is-biased,80,llama3.2:3b,
242,330,is-not-biased,80,llama3.2:3b,
101,708,is-not-biased,80,llama3.2:3b,
200,1161,is-not-biased,80,llama3.2:3b,
133,331,is-biased,20,llama3.2:3b,
70,709,is-biased,20,llama3.2:3b,
157,1162,is-biased,60,llama3.2:3b,
239,332,is-not-biased,80,llama3.2:3b,
147,1163,is-biased,60,llama3.2:3b,
128,710,is-not-biased,80,llama3.2:3b,
114,1164,is-not-biased,80,llama3.2:3b,
157,711,is-biased,60,llama3.2:3b,
3,333,is-not-biased,90,llama3.2:3b,
205,334,is-not-biased,80,llama3.2:3b,
63,1165,is-not-biased,90,llama3.2:3b,
146,712,is-not-biased,80,llama3.2:3b,
277,713,is-not-biased,80,llama3.2:3b,
22,335,is-not-biased,90,llama3.2:3b,
2,336,is-not-biased,90,llama3.2:3b,
197,714,is-biased,80,llama3.2:3b,
151,1166,is-not-biased,90,llama3.2:3b,
205,1167,is-not-biased,80,llama3.2:3b,
241,337,is-biased,80,llama3.2:3b,
188,715,is-not-biased,80,llama3.2:3b,
157,1168,is-biased,60,llama3.2:3b,
123,716,is-biased,60,llama3.2:3b,
36,338,is-not-biased,90,llama3.2:3b,
82,1169,is-not-biased,80,llama3.2:3b,
75,339,is-not-biased,80,llama3.2:3b,
33,717,is-biased,20,llama3.2:3b,
94,1170,is-biased,60,llama3.2:3b,
62,340,is-biased,80,llama3.2:3b,
119,781,is-not-biased,90,llama3.2:3b,
80,782,is-biased,80,llama3.2:3b,
2,1171,is-not-biased,90,llama3.2:3b,
136,341,is-not-biased,80,llama3.2:3b,
174,1172,is-biased,60,llama3.2:3b,
73,342,is-not-biased,80,llama3.2:3b,
213,1173,is-biased,60,llama3.2:3b,
157,783,is-biased,60,llama3.2:3b,
150,343,is-biased,80,llama3.2:3b,
230,784,is-not-biased,90,llama3.2:3b,
230,1174,is-not-biased,90,llama3.2:3b,
203,344,is-not-biased,90,llama3.2:3b,
105,785,is-not-biased,90,llama3.2:3b,
43,1175,is-not-biased,80,llama3.2:3b,
129,345,is-biased,60,llama3.2:3b,
172,786,is-not-biased,90,llama3.2:3b,
275,346,is-biased,80,llama3.2:3b,
13,1176,is-not-biased,90,llama3.2:3b,
134,787,is-biased,60,llama3.2:3b,
155,347,is-not-biased,90,llama3.2:3b,
136,1177,is-not-biased,80,llama3.2:3b,
168,788,is-biased,60,llama3.2:3b,
129,1178,is-biased,60,llama3.2:3b,
93,348,is-not-biased,80,llama3.2:3b,
118,789,is-not-biased,80,llama3.2:3b,
65,1179,is-biased,60,llama3.2:3b,
146,349,is-not-biased,80,llama3.2:3b,
182,790,is-biased,60,llama3.2:3b,
130,1180,is-biased,80,llama3.2:3b,
166,350,is-biased,60,llama3.2:3b,
63,791,is-not-biased,90,llama3.2:3b,
101,1181,is-not-biased,90,llama3.2:3b,
176,930,is-biased,80,llama3.2:3b,
233,162,is-biased,60,llama3.2:3b,
38,1308,is-not-biased,90,llama3.2:3b,
192,1697,is-biased,30,llama3.2:3b,
7,540,is-not-biased,80,llama3.2:3b,
278,2086,is-biased,60,llama3.2:3b,
209,1309,is-biased,60,llama3.2:3b,
128,163,is-not-biased,80,llama3.2:3b,
182,541,is-biased,60,llama3.2:3b,
279,931,is-biased,60,llama3.2:3b,
211,1698,is-biased,80,llama3.2:3b,
24,1310,is-not-biased,90,llama3.2:3b,
113,2087,is-not-biased,80,llama3.2:3b,
202,164,is-biased,60,llama3.2:3b,
142,542,is-biased,60,llama3.2:3b,
230,932,is-not-biased,90,llama3.2:3b,
50,1699,is-biased,80,llama3.2:3b,
240,1311,is-biased,60,llama3.2:3b,
112,2088,is-biased,80,llama3.2:3b,
208,165,is-not-biased,80,llama3.2:3b,
111,543,is-biased,80,llama3.2:3b,
40,933,is-biased,60,llama3.2:3b,
110,1700,is-biased,60,llama3.2:3b,
111,2089,is-biased,80,llama3.2:3b,
101,1312,is-not-biased,80,llama3.2:3b,
174,166,is-biased,60,llama3.2:3b,
123,544,is-biased,60,llama3.2:3b,
58,1701,is-biased,70,llama3.2:3b,
41,934,is-not-biased,80,llama3.2:3b,
62,2090,is-biased,80,llama3.2:3b,
178,1313,is-biased,60,llama3.2:3b,
174,167,is-biased,60,llama3.2:3b,
193,545,is-biased,20,llama3.2:3b,
166,935,is-biased,60,llama3.2:3b,
112,1702,is-biased,80,llama3.2:3b,
175,168,is-biased,60,llama3.2:3b,
195,2091,is-biased,80,llama3.2:3b,
268,546,is-biased,80,llama3.2:3b,
90,936,is-biased,60,llama3.2:3b,
65,1314,is-biased,60,llama3.2:3b,
193,1703,is-not-biased,80,llama3.2:3b,
59,2092,is-biased,60,llama3.2:3b,
271,169,is-biased,60,llama3.2:3b,
60,937,is-biased,80,llama3.2:3b,
116,547,is-biased,60,llama3.2:3b,
239,1315,is-not-biased,80,llama3.2:3b,
111,1704,is-biased,80,llama3.2:3b,
19,2093,is-not-biased,90,llama3.2:3b,
1,170,is-biased,60,llama3.2:3b,
272,548,is-not-biased,80,llama3.2:3b,
168,938,is-biased,60,llama3.2:3b,
184,1316,is-not-biased,80,llama3.2:3b,
48,1705,is-biased,80,llama3.2:3b,
19,2094,is-not-biased,90,llama3.2:3b,
176,171,is-biased,80,llama3.2:3b,
60,939,is-biased,80,llama3.2:3b,
36,549,is-not-biased,90,llama3.2:3b,
69,1317,is-biased,60,llama3.2:3b,
116,1706,is-biased,60,llama3.2:3b,
90,172,is-biased,60,llama3.2:3b,
195,2095,is-biased,80,llama3.2:3b,
105,550,is-not-biased,90,llama3.2:3b,
114,940,is-not-biased,80,llama3.2:3b,
105,1318,is-not-biased,90,llama3.2:3b,
195,1707,is-biased,80,llama3.2:3b,
207,2096,is-biased,80,llama3.2:3b,
125,173,is-not-biased,90,llama3.2:3b,
142,941,is-biased,60,llama3.2:3b,
6,551,is-biased,60,llama3.2:3b,
195,1319,is-biased,80,llama3.2:3b,
59,1708,is-biased,60,llama3.2:3b,
114,2097,is-not-biased,80,llama3.2:3b,
43,174,is-not-biased,80,llama3.2:3b,
246,552,is-biased,20,llama3.2:3b,
234,942,is-not-biased,80,llama3.2:3b,
189,1320,is-biased,60,llama3.2:3b,
111,1709,is-biased,80,llama3.2:3b,
245,2098,is-biased,60,llama3.2:3b,
86,175,is-not-biased,90,llama3.2:3b,
94,553,is-biased,60,llama3.2:3b,
214,943,is-biased,80,llama3.2:3b,
112,1321,is-biased,80,llama3.2:3b,
116,1710,is-biased,60,llama3.2:3b,
192,2099,is-biased,30,llama3.2:3b,
226,176,is-biased,60,llama3.2:3b,
120,554,is-biased,70,llama3.2:3b,
166,944,is-biased,60,llama3.2:3b,
195,1711,is-biased,80,llama3.2:3b,
76,1322,is-not-biased,90,llama3.2:3b,
45,2100,is-not-biased,80,llama3.2:3b,
253,945,is-biased,60,llama3.2:3b,
18,177,is-not-biased,90,llama3.2:3b,
193,555,is-not-biased,80,llama3.2:3b,
98,1323,is-biased,20,llama3.2:3b,
50,1712,is-biased,80,llama3.2:3b,
50,2101,is-biased,80,llama3.2:3b,
171,178,is-biased,60,llama3.2:3b,
25,556,is-biased,60,llama3.2:3b,
158,946,is-not-biased,90,llama3.2:3b,
205,1713,is-not-biased,80,llama3.2:3b,
61,1324,is-biased,60,llama3.2:3b,
59,2102,is-biased,30,llama3.2:3b,
128,1325,is-not-biased,80,llama3.2:3b,
262,5,is-biased,30,llama3.2:3b,
114,179,is-not-biased,80,llama3.2:3b,
274,557,is-biased,80,llama3.2:3b,
71,947,is-biased,80,llama3.2:3b,
205,1714,is-not-biased,80,llama3.2:3b,
