article_id,index,politics,llm_assessment,llm_confidence,llm_model,llm_error
44,964,Conservative,is-biased,75,qwen3:4b,
138,588,Conservative,is-not-biased,95,qwen3:4b,
93,966,Liberal,is-not-biased,90,qwen3:4b,
261,840,Liberal,is-not-biased,95,qwen3:4b,
3,967,Conservative,is-not-biased,95,qwen3:4b,
125,590,Independent,is-not-biased,95,qwen3:4b,
174,841,Conservative,is-not-biased,90,qwen3:4b,
277,589,Liberal,is-not-biased,95,qwen3:4b,
140,968,Independent,is-not-biased,95,qwen3:4b,
71,591,Liberal,is-not-biased,95,qwen3:4b,
175,842,Independent,is-not-biased,90,qwen3:4b,
211,593,Conservative,is-not-biased,95,qwen3:4b,
94,844,Conservative,is-not-biased,90,qwen3:4b,
33,843,Liberal,is-not-biased,90,qwen3:4b,
146,971,Conservative,is-not-biased,95,qwen3:4b,
2,970,Conservative,is-not-biased,95,qwen3:4b,
150,592,Independent,is-not-biased,95,qwen3:4b,
152,845,Liberal,is-not-biased,95,qwen3:4b,
71,969,Conservative,is-biased,75,qwen3:4b,
24,972,Conservative,is-not-biased,95,qwen3:4b,
146,846,Liberal,is-not-biased,95,qwen3:4b,
157,848,Liberal,is-not-biased,95,qwen3:4b,
25,596,Liberal,is-not-biased,95,qwen3:4b,
160,847,Conservative,is-not-biased,90,qwen3:4b,
277,597,Liberal,is-not-biased,95,qwen3:4b,
11,974,Other,is-not-biased,90,qwen3:4b,
182,595,Liberal,is-biased,90,qwen3:4b,
100,973,Liberal,is-not-biased,90,qwen3:4b,
233,594,Liberal,is-not-biased,90,qwen3:4b,
240,975,Liberal,is-not-biased,90,qwen3:4b,
192,598,Liberal,is-not-biased,95,qwen3:4b,
277,849,Conservative,is-not-biased,95,qwen3:4b,
45,976,Liberal,is-not-biased,90,qwen3:4b,
177,599,Independent,is-not-biased,90,qwen3:4b,
105,850,Conservative,is-not-biased,95,qwen3:4b,
125,851,Conservative,is-not-biased,95,qwen3:4b,
227,977,Conservative,is-not-biased,95,qwen3:4b,
141,853,Independent,is-not-biased,95,qwen3:4b,
281,600,Liberal,is-not-biased,90,qwen3:4b,
228,602,Liberal,is-not-biased,90,qwen3:4b,
80,978,Liberal,is-not-biased,90,qwen3:4b,
51,852,Independent,is-biased,85,qwen3:4b,
50,601,Liberal,is-not-biased,90,qwen3:4b,
244,854,Liberal,is-not-biased,95,qwen3:4b,
21,979,Conservative,is-not-biased,90,qwen3:4b,
132,604,Other,is-not-biased,95,qwen3:4b,
265,980,Conservative,is-not-biased,95,qwen3:4b,
25,856,Liberal,is-not-biased,90,qwen3:4b,
209,982,Conservative,is-not-biased,95,qwen3:4b,
96,981,Other,is-not-biased,80,qwen3:4b,
208,605,Conservative,is-not-biased,95,qwen3:4b,
246,603,Liberal,is-not-biased,80,qwen3:4b,
152,858,Independent,is-not-biased,95,qwen3:4b,
22,606,Conservative,is-not-biased,95,qwen3:4b,
87,983,Conservative,is-not-biased,95,qwen3:4b,
192,984,Independent,is-not-biased,95,qwen3:4b,
242,855,Other,is-not-biased,85,qwen3:4b,
152,607,Liberal,is-not-biased,90,qwen3:4b,
6,857,Conservative,is-not-biased,90,qwen3:4b,
106,859,Conservative,is-not-biased,95,qwen3:4b,
205,608,Conservative,is-not-biased,95,qwen3:4b,
115,986,Conservative,is-not-biased,95,qwen3:4b,
262,861,Liberal,is-not-biased,90,qwen3:4b,
227,860,Liberal,is-not-biased,95,qwen3:4b,
147,610,Liberal,is-not-biased,95,qwen3:4b,
253,985,Liberal,is-not-biased,90,qwen3:4b,
10,863,Independent,is-not-biased,95,qwen3:4b,
141,862,Conservative,is-not-biased,95,qwen3:4b,
180,609,Conservative,is-biased,75,qwen3:4b,
144,611,Liberal,is-not-biased,95,qwen3:4b,
277,988,Liberal,is-not-biased,90,qwen3:4b,
82,987,Conservative,is-not-biased,85,qwen3:4b,
94,989,Conservative,is-not-biased,95,qwen3:4b,
203,990,Independent,is-not-biased,95,qwen3:4b,
144,613,Conservative,is-not-biased,95,qwen3:4b,
5,991,Conservative,is-not-biased,95,qwen3:4b,
164,614,Liberal,is-not-biased,95,qwen3:4b,
263,992,Independent,is-not-biased,95,qwen3:4b,
266,864,Liberal,is-not-biased,90,qwen3:4b,
86,615,Liberal,is-not-biased,95,qwen3:4b,
98,612,Conservative,is-biased,70,qwen3:4b,
242,865,Conservative,is-not-biased,95,qwen3:4b,
1,866,Liberal,is-not-biased,95,qwen3:4b,
172,994,Conservative,is-not-biased,95,qwen3:4b,
271,993,Liberal,is-not-biased,90,qwen3:4b,
33,867,Liberal,is-not-biased,90,qwen3:4b,
262,616,Independent,is-not-biased,90,qwen3:4b,
128,618,Independent,is-not-biased,95,qwen3:4b,
259,995,Conservative,is-not-biased,90,qwen3:4b,
220,868,Conservative,is-not-biased,100,qwen3:4b,
116,996,Independent,is-not-biased,90,qwen3:4b,
266,617,Liberal,is-not-biased,95,qwen3:4b,
148,619,Conservative,is-not-biased,95,qwen3:4b,
127,869,Liberal,is-not-biased,100,qwen3:4b,
169,870,Liberal,is-not-biased,90,qwen3:4b,
33,998,Conservative,is-not-biased,95,qwen3:4b,
131,997,Liberal,is-not-biased,95,qwen3:4b,
14,871,Conservative,is-not-biased,95,qwen3:4b,
276,872,Conservative,is-not-biased,90,qwen3:4b,
11,620,Conservative,is-not-biased,90,qwen3:4b,
262,999,Conservative,is-not-biased,95,qwen3:4b,
259,622,Conservative,is-not-biased,95,qwen3:4b,
145,873,Liberal,is-not-biased,90,qwen3:4b,
150,621,Liberal,is-not-biased,90,qwen3:4b,
141,1001,Conservative,is-not-biased,90,qwen3:4b,
157,1000,Conservative,is-not-biased,95,qwen3:4b,
86,624,Conservative,is-not-biased,95,qwen3:4b,
136,874,Independent,is-not-biased,95,qwen3:4b,
105,623,Conservative,is-not-biased,90,qwen3:4b,
194,876,Liberal,is-biased,90,qwen3:4b,
110,875,Conservative,is-not-biased,90,qwen3:4b,
136,1002,Liberal,is-not-biased,95,qwen3:4b,
137,1004,Independent,is-not-biased,95,qwen3:4b,
127,878,Independent,is-not-biased,95,qwen3:4b,
76,627,Liberal,is-not-biased,95,qwen3:4b,
231,877,Conservative,is-not-biased,95,qwen3:4b,
194,625,Independent,is-not-biased,95,qwen3:4b,
146,879,Independent,is-not-biased,95,qwen3:4b,
105,1003,Conservative,is-not-biased,95,qwen3:4b,
161,880,Independent,is-not-biased,90,qwen3:4b,
169,1005,Liberal,is-not-biased,90,qwen3:4b,
1,628,Liberal,is-not-biased,95,qwen3:4b,
48,626,Liberal,is-biased,70,qwen3:4b,
93,629,Conservative,is-not-biased,90,qwen3:4b,
0,1006,Liberal,is-not-biased,90,qwen3:4b,
274,881,Conservative,is-not-biased,95,qwen3:4b,
266,1007,Conservative,is-not-biased,90,qwen3:4b,
253,252,Conservative,is-not-biased,90,qwen3:4b,
