article_id,index,age,gender,source,politics,llm_assessment,llm_confidence,llm_model,llm_error
157,1444,47,Male,CNN,Conservative,is-biased,86,gpt-5.4-mini,
101,1445,40,Male,BBC,Conservative,is-not-biased,89,gpt-5.4-mini,
109,1446,49,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
98,1447,30,Male,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
122,1448,57,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
146,1449,25,Female,CNN,Liberal,is-not-biased,94,gpt-5.4-mini,
283,1450,31,Female,FOX,Liberal,is-biased,96,gpt-5.4-mini,
204,1451,32,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
143,1452,49,Male,CNN,Liberal,is-biased,86,gpt-5.4-mini,
20,1453,45,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
77,1454,31,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
230,1455,50,Male,FOX,Liberal,is-not-biased,96,gpt-5.4-mini,
59,1456,39,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
155,1457,30,Female,CNN,Conservative,is-not-biased,96,gpt-5.4-mini,
41,1458,65,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
250,1459,43,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
87,1460,30,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
130,1461,32,Male,CNN,Conservative,is-not-biased,78,gpt-5.4-mini,
181,1462,43,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
25,1463,33,Male,BBC,Independent,is-not-biased,86,gpt-5.4-mini,
20,1464,62,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
179,1465,43,Female,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
98,1466,49,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
233,1467,32,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
185,1468,28,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
245,1469,40,Male,FOX,Liberal,is-biased,92,gpt-5.4-mini,
33,1470,40,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
130,1471,33,Male,CNN,Conservative,is-not-biased,78,gpt-5.4-mini,
193,1472,25,Female,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
191,1473,23,Male,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
235,1474,36,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
151,1475,44,Female,CNN,Independent,is-not-biased,94,gpt-5.4-mini,
248,1476,25,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
90,1477,20,Female,BBC,Conservative,is-biased,92,gpt-5.4-mini,
241,1478,32,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
163,1479,44,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
136,1480,57,Female,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
136,1481,36,Male,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
81,1482,23,Female,BBC,Conservative,is-not-biased,94,gpt-5.4-mini,
10,1483,33,Female,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
34,1484,35,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
133,1485,31,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
21,1486,40,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
267,1487,59,Female,FOX,Conservative,is-not-biased,96,gpt-5.4-mini,
137,1488,34,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
136,1489,50,Female,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
80,1490,31,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
74,1491,30,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
131,1492,38,Male,CNN,Conservative,is-biased,78,gpt-5.4-mini,
74,1493,35,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
133,1494,25,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
29,1495,44,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
130,1496,25,Female,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
132,1497,45,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
131,1498,37,Female,CNN,Liberal,is-biased,78,gpt-5.4-mini,
179,1499,40,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
258,1500,28,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
14,1501,62,Male,BBC,Independent,is-not-biased,89,gpt-5.4-mini,
80,1502,35,Male,BBC,Liberal,is-biased,78,gpt-5.4-mini,
10,1503,31,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
29,1504,39,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
242,1505,26,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
75,1506,36,Male,BBC,Conservative,is-not-biased,94,gpt-5.4-mini,
208,1507,46,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
43,1508,50,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
129,1509,41,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
132,1510,31,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
258,1511,30,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
130,1512,56,Female,CNN,Conservative,is-not-biased,78,gpt-5.4-mini,
182,1513,25,Female,FOX,Conservative,is-biased,84,gpt-5.4-mini,
74,1514,31,Female,BBC,Liberal,is-not-biased,89,gpt-5.4-mini,
132,1515,26,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
133,1516,40,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
236,1517,31,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
208,1518,48,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
136,1519,25,Female,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
14,1520,44,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
136,1521,29,Female,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
129,1522,68,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
133,1523,45,Male,CNN,Conservative,is-biased,78,gpt-5.4-mini,
132,1524,31,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
130,1525,22,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
80,1526,25,Female,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
137,1527,50,Female,CNN,Liberal,is-not-biased,93,gpt-5.4-mini,
133,1528,32,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
14,1529,44,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
262,1530,51,Male,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
236,1531,30,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
133,1532,25,Female,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
129,1533,51,Female,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
208,1534,25,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
129,1535,55,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
129,1536,28,Female,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
134,1537,31,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
249,1538,25,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
129,1539,36,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
267,1540,59,Male,FOX,Conservative,is-not-biased,96,gpt-5.4-mini,
131,1541,54,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
248,1542,48,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
24,1543,28,Female,BBC,Independent,is-not-biased,96,gpt-5.4-mini,
246,1544,50,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
267,1545,28,Female,FOX,Independent,is-not-biased,94,gpt-5.4-mini,
71,1546,46,Male,BBC,Conservative,is-biased,84,gpt-5.4-mini,
133,1547,40,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
131,1548,35,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
131,1549,36,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
130,1550,25,Male,CNN,Conservative,is-not-biased,78,gpt-5.4-mini,
236,1551,37,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
36,1552,28,Male,BBC,Independent,is-not-biased,96,gpt-5.4-mini,
77,1553,25,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
208,1554,40,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
80,1555,30,Female,BBC,Conservative,is-biased,84,gpt-5.4-mini,
136,1556,51,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
130,1557,27,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
11,1558,33,Female,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
229,1559,28,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
182,1560,29,Male,FOX,Conservative,is-biased,84,gpt-5.4-mini,
236,1561,37,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
130,1562,41,Female,CNN,Conservative,is-not-biased,78,gpt-5.4-mini,
136,1563,44,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
65,1564,51,Male,BBC,Conservative,is-not-biased,91,gpt-5.4-mini,
237,1565,36,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
267,1566,33,Male,FOX,Independent,is-not-biased,96,gpt-5.4-mini,
208,1567,51,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
134,1568,42,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
235,1569,37,Female,FOX,Independent,is-biased,84,gpt-5.4-mini,
130,1570,37,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
130,1571,30,Female,CNN,Conservative,is-not-biased,78,gpt-5.4-mini,
208,1572,25,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
136,1573,55,Female,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
133,1574,26,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
246,1575,29,Male,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
242,1576,40,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
79,1577,25,Male,BBC,Conservative,is-not-biased,96,gpt-5.4-mini,
267,1578,33,Male,FOX,Liberal,is-not-biased,96,gpt-5.4-mini,
34,1579,40,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
200,1580,29,Female,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
213,1581,32,Male,FOX,Independent,is-biased,84,gpt-5.4-mini,
184,1582,36,Female,FOX,Conservative,is-biased,84,gpt-5.4-mini,
69,1583,58,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
214,1584,56,Male,FOX,Conservative,is-biased,96,gpt-5.4-mini,
76,1585,25,Female,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
125,1586,39,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
184,1587,33,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
221,1588,21,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
260,1589,52,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
3,1590,45,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
123,1591,35,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
125,1592,41,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
260,1593,41,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
127,1594,28,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
281,1595,54,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
289,1596,52,Male,FOX,Conservative,is-not-biased,94,gpt-5.4-mini,
72,1597,30,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
263,1598,46,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
213,1599,33,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
119,1600,39,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
72,1601,31,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
118,1602,25,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
70,1603,28,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
184,1604,35,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
76,1605,25,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
65,1606,35,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
127,1607,35,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
76,1608,40,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
73,1609,34,Male,BBC,Liberal,is-biased,84,gpt-5.4-mini,
70,1610,40,Male,BBC,Liberal,is-not-biased,93,gpt-5.4-mini,
117,1611,51,Female,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
125,1612,39,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
122,1613,51,Male,CNN,Independent,is-biased,86,gpt-5.4-mini,
248,1614,32,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
69,1615,25,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
3,1616,56,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
288,1617,40,Male,FOX,Liberal,is-biased,92,gpt-5.4-mini,
213,1618,30,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
119,1619,34,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
118,1620,44,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
75,1621,48,Female,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
71,1622,25,Female,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
119,1623,29,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
128,1624,39,Female,CNN,Liberal,is-not-biased,94,gpt-5.4-mini,
123,1625,66,Female,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
260,1626,31,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
119,1627,28,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
119,1628,52,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
65,1629,30,Male,BBC,Conservative,is-not-biased,91,gpt-5.4-mini,
76,1630,30,Female,BBC,Independent,is-not-biased,86,gpt-5.4-mini,
63,1631,38,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
262,1632,37,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
121,1633,43,Female,CNN,Other,is-biased,84,gpt-5.4-mini,
126,1634,36,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
72,1635,41,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
123,1636,34,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
127,1637,28,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
286,1638,66,Female,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
32,1639,36,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
119,1640,68,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
121,1641,49,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
70,1642,40,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
4,1643,25,Female,BBC,Independent,is-not-biased,89,gpt-5.4-mini,
76,1644,42,Male,BBC,Liberal,is-not-biased,89,gpt-5.4-mini,
15,1645,31,Female,BBC,Liberal,is-not-biased,94,gpt-5.4-mini,
124,1646,26,Male,CNN,Conservative,is-not-biased,94,gpt-5.4-mini,
288,1647,31,Male,FOX,Conservative,is-biased,92,gpt-5.4-mini,
126,1648,28,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
214,1649,41,Female,FOX,Conservative,is-biased,96,gpt-5.4-mini,
128,1650,35,Male,CNN,Liberal,is-not-biased,94,gpt-5.4-mini,
243,1651,31,Male,FOX,Conservative,is-not-biased,96,gpt-5.4-mini,
126,1652,25,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
213,1653,38,Female,FOX,Liberal,is-biased,78,gpt-5.4-mini,
288,1654,32,Male,FOX,Liberal,is-biased,92,gpt-5.4-mini,
34,1655,38,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
71,1656,52,Male,BBC,Conservative,is-not-biased,78,gpt-5.4-mini,
127,1657,43,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
73,1658,31,Male,BBC,Conservative,is-biased,84,gpt-5.4-mini,
126,1659,21,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
248,1660,40,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
43,1661,31,Female,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
76,1662,37,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
128,1663,42,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
175,1664,25,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
118,1665,31,Male,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
15,1666,42,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
125,1667,25,Female,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
288,1668,30,Male,FOX,Conservative,is-biased,92,gpt-5.4-mini,
263,1669,39,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
70,1670,33,Male,BBC,Independent,is-not-biased,94,gpt-5.4-mini,
286,1671,25,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
74,1672,24,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
119,1673,47,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
122,1674,69,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
122,1675,43,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
118,1676,42,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
262,1677,32,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
66,1678,35,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
192,1679,44,Female,FOX,Other,is-not-biased,84,gpt-5.4-mini,
268,1680,37,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
110,1681,28,Female,CNN,Conservative,is-biased,86,gpt-5.4-mini,
278,1682,39,Male,FOX,Conservative,is-biased,84,gpt-5.4-mini,
51,1683,30,Female,BBC,Conservative,is-biased,86,gpt-5.4-mini,
19,1684,41,Male,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
192,1685,66,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
52,1686,29,Male,BBC,Independent,is-not-biased,86,gpt-5.4-mini,
110,1687,34,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
114,1688,25,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
58,1689,52,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
110,1690,25,Female,CNN,Liberal,is-biased,84,gpt-5.4-mini,
205,1691,57,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
211,1692,23,Male,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
110,1693,66,Female,CNN,Liberal,is-biased,84,gpt-5.4-mini,
114,1694,21,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
192,1695,70,Female,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
265,1696,27,Female,FOX,Liberal,is-biased,92,gpt-5.4-mini,
192,1697,48,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
211,1698,25,Female,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
50,1699,22,Female,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
110,1700,36,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
58,1701,default,Female,BBC,Liberal,is-not-biased,89,gpt-5.4-mini,
112,1702,44,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
193,1703,34,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
111,1704,25,Male,CNN,Liberal,is-biased,86,gpt-5.4-mini,
48,1705,30,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
116,1706,33,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
195,1707,43,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
59,1708,37,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
111,1709,43,Male,CNN,Other,is-biased,86,gpt-5.4-mini,
116,1710,30,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
195,1711,43,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
50,1712,42,Male,BBC,Liberal,is-biased,84,gpt-5.4-mini,
205,1713,30,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
205,1714,24,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
265,1715,47,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
193,1716,26,Female,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
259,1717,25,Male,FOX,Liberal,is-biased,92,gpt-5.4-mini,
110,1718,25,Female,CNN,Conservative,is-biased,86,gpt-5.4-mini,
115,1719,25,Female,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
58,1720,31,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
278,1721,22,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
269,1722,35,Female,FOX,Liberal,is-not-biased,96,gpt-5.4-mini,
114,1723,22,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
215,1724,33,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
205,1725,34,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
50,1726,25,Female,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
45,1727,34,Female,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
53,1728,39,Male,BBC,Liberal,is-not-biased,94,gpt-5.4-mini,
278,1729,61,Female,FOX,Conservative,is-biased,92,gpt-5.4-mini,
215,1730,65,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
57,1731,30,Female,BBC,Liberal,is-not-biased,98,gpt-5.4-mini,
114,1732,41,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
278,1733,25,Male,FOX,Independent,is-biased,92,gpt-5.4-mini,
114,1734,48,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
193,1735,36,Other,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
265,1736,34,Male,FOX,Conservative,is-biased,86,gpt-5.4-mini,
215,1737,44,Male,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
193,1738,26,Female,FOX,Other,is-not-biased,86,gpt-5.4-mini,
116,1739,33,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
19,1740,51,Female,BBC,Conservative,is-not-biased,94,gpt-5.4-mini,
13,1741,46,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
205,1742,22,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
116,1743,30,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
110,1744,33,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
193,1745,51,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
269,1746,40,Female,FOX,Independent,is-not-biased,96,gpt-5.4-mini,
207,1747,22,Male,FOX,Conservative,is-biased,96,gpt-5.4-mini,
54,1748,32,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
115,1749,30,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
58,1750,24,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
52,1751,41,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
114,1752,33,Male,CNN,Conservative,is-biased,78,gpt-5.4-mini,
16,1753,55,Male,BBC,Other,is-not-biased,92,gpt-5.4-mini,
52,1754,45,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
211,1755,64,Female,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
52,1756,29,Female,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
61,1757,55,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
19,1758,24,Female,BBC,Liberal,is-not-biased,94,gpt-5.4-mini,
58,1759,31,Female,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
42,1760,22,Male,BBC,Liberal,is-not-biased,94,gpt-5.4-mini,
26,1761,50,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
238,1762,80,Male,FOX,Conservative,is-not-biased,94,gpt-5.4-mini,
192,1763,46,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
51,1764,48,Female,BBC,Conservative,is-biased,86,gpt-5.4-mini,
116,1765,34,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
55,1766,50,Male,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
192,1767,36,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
113,1768,35,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
116,1769,59,Male,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
276,1770,39,Female,FOX,Liberal,is-biased,86,gpt-5.4-mini,
115,1771,48,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
276,1772,28,Female,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
113,1773,33,Male,CNN,Conservative,is-not-biased,78,gpt-5.4-mini,
110,1774,31,Other,CNN,Liberal,is-biased,84,gpt-5.4-mini,
114,1775,29,Female,CNN,Other,is-not-biased,86,gpt-5.4-mini,
113,1776,43,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
245,1777,65,Female,FOX,Conservative,is-biased,92,gpt-5.4-mini,
28,1778,45,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
112,1779,58,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
112,1780,60,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
115,1781,26,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
54,1782,22,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
193,1783,22,Female,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
111,1784,52,Male,CNN,Independent,is-biased,86,gpt-5.4-mini,
116,1785,35,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
278,1786,48,Male,FOX,Conservative,is-biased,86,gpt-5.4-mini,
276,1787,47,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
112,1788,25,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
112,1789,37,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
54,1790,30,Male,BBC,Independent,is-not-biased,94,gpt-5.4-mini,
193,1791,44,Female,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
50,1792,32,Male,BBC,Other,is-biased,84,gpt-5.4-mini,
276,1793,25,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
50,1794,22,Female,BBC,Liberal,is-biased,84,gpt-5.4-mini,
52,1795,48,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
113,1796,41,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
205,1797,19,Male,FOX,Other,is-not-biased,86,gpt-5.4-mini,
