article_id,index,source,llm_assessment,llm_confidence,llm_explanation,llm_model,llm_error
155,1262,CNN,is-not-biased,95,gemma3:27b,
110,1983,CNN,is-not-biased,75,gemma3:27b,
77,892,BBC,is-not-biased,95,gemma3:27b,
213,1326,FOX,is-not-biased,75,gemma3:27b,
19,1984,BBC,is-not-biased,95,gemma3:27b,
194,893,FOX,is-not-biased,90,gemma3:27b,
22,1327,BBC,is-not-biased,95,gemma3:27b,
193,1985,FOX,is-not-biased,85,gemma3:27b,
245,894,FOX,is-biased,75,gemma3:27b,
283,1328,FOX,is-biased,75,gemma3:27b,
114,1986,CNN,is-not-biased,85,gemma3:27b,
160,895,CNN,is-biased,75,gemma3:27b,
90,1329,BBC,is-not-biased,85,gemma3:27b,
268,1987,FOX,is-not-biased,85,gemma3:27b,
284,1330,FOX,is-biased,75,gemma3:27b,
76,896,BBC,is-not-biased,90,gemma3:27b,
193,1988,FOX,is-not-biased,85,gemma3:27b,
206,897,FOX,is-not-biased,85,gemma3:27b,
34,1331,BBC,is-not-biased,95,gemma3:27b,
211,1989,FOX,is-not-biased,85,gemma3:27b,
269,1990,FOX,is-not-biased,90,gemma3:27b,
284,899,FOX,is-biased,75,gemma3:27b,
50,1333,BBC,is-biased,75,gemma3:27b,
114,1991,CNN,is-not-biased,85,gemma3:27b,
145,1334,CNN,is-biased,75,gemma3:27b,
172,900,CNN,is-not-biased,90,gemma3:27b,
110,901,CNN,is-not-biased,75,gemma3:27b,
268,1992,FOX,is-not-biased,85,gemma3:27b,
130,1335,CNN,is-biased,75,gemma3:27b,
62,1993,BBC,is-not-biased,85,gemma3:27b,
132,902,CNN,is-biased,75,gemma3:27b,
279,1336,FOX,is-biased,75,gemma3:27b,
42,1994,BBC,is-not-biased,95,gemma3:27b,
192,903,FOX,is-biased,75,gemma3:27b,
58,1995,BBC,is-not-biased,85,gemma3:27b,
20,1337,BBC,is-not-biased,90,gemma3:27b,
179,1338,FOX,is-biased,75,gemma3:27b,
263,904,FOX,is-not-biased,85,gemma3:27b,
115,1996,CNN,is-not-biased,85,gemma3:27b,
233,905,FOX,is-not-biased,85,gemma3:27b,
186,1340,FOX,is-biased,75,gemma3:27b,
280,906,FOX,is-not-biased,75,gemma3:27b,
278,1998,FOX,is-biased,75,gemma3:27b,
238,907,FOX,is-not-biased,90,gemma3:27b,
210,1341,FOX,is-not-biased,75,gemma3:27b,
116,1999,CNN,is-not-biased,85,gemma3:27b,
203,908,FOX,is-not-biased,90,gemma3:27b,
235,1342,FOX,is-biased,75,gemma3:27b,
259,2000,FOX,is-biased,75,gemma3:27b,
158,909,CNN,is-not-biased,85,gemma3:27b,
22,1343,BBC,is-not-biased,95,gemma3:27b,
110,2001,CNN,is-not-biased,75,gemma3:27b,
33,910,BBC,is-not-biased,90,gemma3:27b,
140,1344,CNN,is-biased,75,gemma3:27b,
265,2002,FOX,is-biased,75,gemma3:27b,
122,911,CNN,is-not-biased,85,gemma3:27b,
169,1345,CNN,is-biased,75,gemma3:27b,
50,2003,BBC,is-biased,75,gemma3:27b,
120,912,CNN,is-biased,75,gemma3:27b,
166,1346,CNN,is-not-biased,85,gemma3:27b,
193,2004,FOX,is-not-biased,85,gemma3:27b,
133,913,CNN,is-biased,75,gemma3:27b,
112,1348,CNN,is-biased,75,gemma3:27b,
233,914,FOX,is-not-biased,85,gemma3:27b,
276,2006,FOX,is-biased,75,gemma3:27b,
38,915,BBC,is-not-biased,90,gemma3:27b,
41,2007,BBC,is-not-biased,85,gemma3:27b,
151,1349,CNN,is-not-biased,95,gemma3:27b,
203,1350,FOX,is-not-biased,90,gemma3:27b,
163,916,CNN,is-not-biased,85,gemma3:27b,
193,2008,FOX,is-not-biased,85,gemma3:27b,
111,917,CNN,is-biased,75,gemma3:27b,
134,1351,CNN,is-biased,75,gemma3:27b,
113,2009,CNN,is-not-biased,85,gemma3:27b,
81,1352,BBC,is-not-biased,90,gemma3:27b,
15,918,BBC,is-not-biased,90,gemma3:27b,
193,2010,FOX,is-not-biased,85,gemma3:27b,
46,919,BBC,is-not-biased,85,gemma3:27b,
48,2011,BBC,is-not-biased,85,gemma3:27b,
11,1353,BBC,is-not-biased,85,gemma3:27b,
150,920,CNN,is-biased,75,gemma3:27b,
115,1354,CNN,is-not-biased,85,gemma3:27b,
212,2012,FOX,is-biased,75,gemma3:27b,
280,921,FOX,is-not-biased,75,gemma3:27b,
95,1355,BBC,is-not-biased,85,gemma3:27b,
110,2013,CNN,is-not-biased,75,gemma3:27b,
22,922,BBC,is-not-biased,95,gemma3:27b,
89,1356,BBC,is-not-biased,85,gemma3:27b,
268,2014,FOX,is-not-biased,85,gemma3:27b,
72,923,BBC,is-not-biased,90,gemma3:27b,
265,2015,FOX,is-biased,75,gemma3:27b,
10,1357,BBC,is-not-biased,95,gemma3:27b,
109,924,BBC,is-not-biased,90,gemma3:27b,
20,1358,BBC,is-not-biased,90,gemma3:27b,
259,2016,FOX,is-biased,75,gemma3:27b,
204,925,FOX,is-biased,75,gemma3:27b,
212,2017,FOX,is-biased,75,gemma3:27b,
233,1359,FOX,is-not-biased,85,gemma3:27b,
98,926,BBC,is-not-biased,95,gemma3:27b,
59,1360,BBC,is-not-biased,85,gemma3:27b,
61,2018,BBC,is-not-biased,85,gemma3:27b,
33,927,BBC,is-not-biased,90,gemma3:27b,
50,2019,BBC,is-biased,75,gemma3:27b,
78,1361,BBC,is-not-biased,90,gemma3:27b,
59,928,BBC,is-not-biased,85,gemma3:27b,
87,1362,BBC,is-not-biased,85,gemma3:27b,
238,2020,FOX,is-not-biased,90,gemma3:27b,
147,929,CNN,is-not-biased,90,gemma3:27b,
50,2021,BBC,is-biased,75,gemma3:27b,
157,1363,CNN,is-not-biased,85,gemma3:27b,
176,930,FOX,is-biased,75,gemma3:27b,
147,1364,CNN,is-not-biased,90,gemma3:27b,
52,2022,BBC,is-not-biased,85,gemma3:27b,
279,931,FOX,is-biased,75,gemma3:27b,
174,1365,FOX,is-biased,75,gemma3:27b,
268,2023,FOX,is-not-biased,85,gemma3:27b,
230,932,FOX,is-not-biased,90,gemma3:27b,
245,1366,FOX,is-biased,75,gemma3:27b,
59,2024,BBC,is-not-biased,85,gemma3:27b,
40,933,BBC,is-not-biased,85,gemma3:27b,
7,1367,BBC,is-not-biased,85,gemma3:27b,
114,2025,CNN,is-not-biased,85,gemma3:27b,
41,934,BBC,is-not-biased,85,gemma3:27b,
128,1368,CNN,is-not-biased,95,gemma3:27b,
61,2026,BBC,is-not-biased,85,gemma3:27b,
166,935,CNN,is-not-biased,85,gemma3:27b,
74,1369,BBC,is-not-biased,85,gemma3:27b,
193,2027,FOX,is-not-biased,85,gemma3:27b,
90,936,BBC,is-not-biased,85,gemma3:27b,
154,1370,CNN,is-not-biased,90,gemma3:27b,
60,937,BBC,is-not-biased,85,gemma3:27b,
113,2028,CNN,is-not-biased,85,gemma3:27b,
184,1371,FOX,is-not-biased,85,gemma3:27b,
60,2029,BBC,is-not-biased,85,gemma3:27b,
145,1372,CNN,is-biased,75,gemma3:27b,
168,938,CNN,is-not-biased,75,gemma3:27b,
52,2030,BBC,is-not-biased,85,gemma3:27b,
60,939,BBC,is-not-biased,85,gemma3:27b,
284,1373,FOX,is-biased,75,gemma3:27b,
116,2031,CNN,is-not-biased,85,gemma3:27b,
114,940,CNN,is-not-biased,85,gemma3:27b,
76,1374,BBC,is-not-biased,90,gemma3:27b,
16,2032,BBC,is-not-biased,95,gemma3:27b,
142,941,CNN,is-not-biased,85,gemma3:27b,
185,1375,FOX,is-biased,75,gemma3:27b,
211,2033,FOX,is-not-biased,85,gemma3:27b,
234,942,FOX,is-not-biased,85,gemma3:27b,
137,1376,CNN,is-not-biased,90,gemma3:27b,
111,2034,CNN,is-biased,75,gemma3:27b,
214,943,FOX,is-biased,75,gemma3:27b,
152,1377,CNN,is-biased,75,gemma3:27b,
110,2035,CNN,is-not-biased,75,gemma3:27b,
166,944,CNN,is-not-biased,85,gemma3:27b,
157,1378,CNN,is-not-biased,75,gemma3:27b,
253,945,FOX,is-biased,75,gemma3:27b,
215,2036,FOX,is-not-biased,85,gemma3:27b,
267,1379,FOX,is-not-biased,90,gemma3:27b,
57,2037,BBC,is-not-biased,95,gemma3:27b,
159,1380,CNN,is-biased,75,gemma3:27b,
158,946,CNN,is-not-biased,85,gemma3:27b,
71,947,BBC,is-not-biased,85,gemma3:27b,
51,2038,BBC,is-biased,75,gemma3:27b,
50,2039,BBC,is-biased,75,gemma3:27b,
104,1381,BBC,is-not-biased,85,gemma3:27b,
2,1382,BBC,is-not-biased,95,gemma3:27b,
45,976,BBC,is-not-biased,85,gemma3:27b,
270,41,FOX,is-not-biased,75,gemma3:27b,
16,2040,BBC,is-not-biased,95,gemma3:27b,
211,1698,FOX,is-not-biased,85,gemma3:27b,
180,291,FOX,is-not-biased,85,gemma3:27b,
223,42,FOX,is-not-biased,85,gemma3:27b,
139,292,CNN,is-biased,75,gemma3:27b,
50,1699,BBC,is-biased,75,gemma3:27b,
208,43,FOX,is-not-biased,85,gemma3:27b,
269,293,FOX,is-not-biased,90,gemma3:27b,
110,1700,CNN,is-not-biased,75,gemma3:27b,
76,44,BBC,is-not-biased,90,gemma3:27b,
184,294,FOX,is-not-biased,85,gemma3:27b,
58,1701,BBC,is-not-biased,85,gemma3:27b,
9,45,BBC,is-not-biased,85,gemma3:27b,
100,295,BBC,is-not-biased,85,gemma3:27b,
112,1702,CNN,is-not-biased,85,gemma3:27b,
143,46,CNN,is-biased,75,gemma3:27b,
76,296,BBC,is-not-biased,90,gemma3:27b,
193,1703,FOX,is-not-biased,85,gemma3:27b,
7,47,BBC,is-not-biased,85,gemma3:27b,
73,297,BBC,is-not-biased,85,gemma3:27b,
192,1767,FOX,is-biased,75,gemma3:27b,
271,48,FOX,is-not-biased,85,gemma3:27b,
149,298,CNN,is-not-biased,90,gemma3:27b,
113,1768,CNN,is-not-biased,85,gemma3:27b,
133,49,CNN,is-biased,75,gemma3:27b,
235,299,FOX,is-biased,75,gemma3:27b,
116,1769,CNN,is-not-biased,85,gemma3:27b,
274,50,FOX,is-biased,75,gemma3:27b,
16,300,BBC,is-not-biased,95,gemma3:27b,
276,1770,FOX,is-biased,75,gemma3:27b,
123,51,CNN,is-not-biased,85,gemma3:27b,
36,301,BBC,is-not-biased,90,gemma3:27b,
115,1771,CNN,is-not-biased,85,gemma3:27b,
130,52,CNN,is-biased,75,gemma3:27b,
128,302,CNN,is-not-biased,95,gemma3:27b,
276,1772,FOX,is-biased,75,gemma3:27b,
239,53,FOX,is-not-biased,85,gemma3:27b,
263,303,FOX,is-not-biased,85,gemma3:27b,
113,1773,CNN,is-not-biased,85,gemma3:27b,
132,54,CNN,is-biased,75,gemma3:27b,
156,304,CNN,is-not-biased,90,gemma3:27b,
110,1774,CNN,is-not-biased,75,gemma3:27b,
136,55,CNN,is-not-biased,85,gemma3:27b,
265,305,FOX,is-biased,75,gemma3:27b,
114,1775,CNN,is-not-biased,85,gemma3:27b,
177,56,FOX,is-biased,75,gemma3:27b,
227,306,FOX,is-not-biased,85,gemma3:27b,
134,57,CNN,is-biased,75,gemma3:27b,
113,1776,CNN,is-not-biased,85,gemma3:27b,
245,1777,FOX,is-biased,75,gemma3:27b,
35,307,BBC,is-not-biased,90,gemma3:27b,
277,58,FOX,is-not-biased,85,gemma3:27b,
121,308,CNN,is-not-biased,85,gemma3:27b,
28,1778,BBC,is-not-biased,90,gemma3:27b,
166,59,CNN,is-not-biased,85,gemma3:27b,
22,309,BBC,is-not-biased,95,gemma3:27b,
112,1779,CNN,is-biased,75,gemma3:27b,
106,60,BBC,is-not-biased,90,gemma3:27b,
129,310,CNN,is-not-biased,85,gemma3:27b,
112,1780,CNN,is-biased,75,gemma3:27b,
267,61,FOX,is-not-biased,90,gemma3:27b,
115,1781,CNN,is-not-biased,85,gemma3:27b,
115,311,CNN,is-not-biased,85,gemma3:27b,
54,62,BBC,is-not-biased,90,gemma3:27b,
119,312,CNN,is-not-biased,85,gemma3:27b,
54,1782,BBC,is-not-biased,90,gemma3:27b,
204,92,FOX,is-biased,75,gemma3:27b,
112,313,CNN,is-biased,75,gemma3:27b,
193,1783,FOX,is-not-biased,85,gemma3:27b,
76,93,BBC,is-not-biased,90,gemma3:27b,
154,314,CNN,is-not-biased,85,gemma3:27b,
111,1784,CNN,is-biased,75,gemma3:27b,
208,94,FOX,is-not-biased,85,gemma3:27b,
102,315,BBC,is-not-biased,85,gemma3:27b,
116,1785,CNN,is-not-biased,85,gemma3:27b,
229,95,FOX,is-biased,75,gemma3:27b,
19,316,BBC,is-not-biased,95,gemma3:27b,
278,1786,FOX,is-biased,75,gemma3:27b,
99,96,BBC,is-not-biased,95,gemma3:27b,
210,317,FOX,is-not-biased,75,gemma3:27b,
276,1787,FOX,is-biased,75,gemma3:27b,
220,444,FOX,is-not-biased,90,gemma3:27b,
177,97,FOX,is-biased,75,gemma3:27b,
112,1788,CNN,is-biased,75,gemma3:27b,
159,98,CNN,is-biased,75,gemma3:27b,
274,445,FOX,is-biased,75,gemma3:27b,
112,1789,CNN,is-biased,75,gemma3:27b,
221,99,FOX,is-not-biased,85,gemma3:27b,
187,446,FOX,is-not-biased,85,gemma3:27b,
54,1790,BBC,is-not-biased,90,gemma3:27b,
136,100,CNN,is-not-biased,85,gemma3:27b,
139,447,CNN,is-biased,75,gemma3:27b,
193,1791,FOX,is-not-biased,85,gemma3:27b,
106,101,BBC,is-not-biased,90,gemma3:27b,
201,448,FOX,is-not-biased,85,gemma3:27b,
50,1792,BBC,is-biased,75,gemma3:27b,
157,102,CNN,is-not-biased,85,gemma3:27b,
239,449,FOX,is-not-biased,85,gemma3:27b,
276,1793,FOX,is-biased,75,gemma3:27b,
123,103,CNN,is-not-biased,85,gemma3:27b,
267,450,FOX,is-not-biased,90,gemma3:27b,
50,1794,BBC,is-biased,75,gemma3:27b,
2,104,BBC,is-not-biased,95,gemma3:27b,
101,451,BBC,is-not-biased,90,gemma3:27b,
52,1795,BBC,is-not-biased,85,gemma3:27b,
59,105,BBC,is-not-biased,85,gemma3:27b,
167,452,CNN,is-not-biased,85,gemma3:27b,
113,1796,CNN,is-not-biased,85,gemma3:27b,
187,106,FOX,is-not-biased,85,gemma3:27b,
56,453,BBC,is-not-biased,95,gemma3:27b,
205,1797,FOX,is-biased,75,gemma3:27b,
69,107,BBC,is-not-biased,85,gemma3:27b,
54,454,BBC,is-not-biased,85,gemma3:27b,
276,1798,FOX,is-biased,75,gemma3:27b,
128,108,CNN,is-not-biased,95,gemma3:27b,
205,1799,FOX,is-biased,75,gemma3:27b,
277,455,FOX,is-not-biased,85,gemma3:27b,
78,456,BBC,is-not-biased,90,gemma3:27b,
13,109,BBC,is-not-biased,85,gemma3:27b,
50,1800,BBC,is-biased,75,gemma3:27b,
7,110,BBC,is-not-biased,85,gemma3:27b,
39,457,BBC,is-not-biased,90,gemma3:27b,
265,1801,FOX,is-biased,75,gemma3:27b,
160,111,CNN,is-biased,75,gemma3:27b,
74,458,BBC,is-not-biased,85,gemma3:27b,
30,1802,BBC,is-not-biased,95,gemma3:27b,
92,112,BBC,is-not-biased,95,gemma3:27b,
205,1803,FOX,is-biased,75,gemma3:27b,
223,459,FOX,is-not-biased,85,gemma3:27b,
99,460,BBC,is-not-biased,95,gemma3:27b,
208,113,FOX,is-not-biased,85,gemma3:27b,
212,1804,FOX,is-biased,75,gemma3:27b,
130,114,CNN,is-biased,75,gemma3:27b,
162,461,CNN,is-not-biased,85,gemma3:27b,
116,1805,CNN,is-not-biased,85,gemma3:27b,
234,462,FOX,is-not-biased,85,gemma3:27b,
116,115,CNN,is-not-biased,85,gemma3:27b,
57,1806,BBC,is-not-biased,95,gemma3:27b,
69,116,BBC,is-not-biased,85,gemma3:27b,
76,463,BBC,is-not-biased,90,gemma3:27b,
193,1807,FOX,is-not-biased,85,gemma3:27b,
60,117,BBC,is-not-biased,85,gemma3:27b,
144,464,CNN,is-not-biased,90,gemma3:27b,
181,118,FOX,is-not-biased,85,gemma3:27b,
116,1808,CNN,is-not-biased,85,gemma3:27b,
183,465,FOX,is-not-biased,85,gemma3:27b,
47,1809,BBC,is-not-biased,85,gemma3:27b,
24,466,BBC,is-not-biased,95,gemma3:27b,
163,119,CNN,is-not-biased,85,gemma3:27b,
95,120,BBC,is-not-biased,85,gemma3:27b,
265,1810,FOX,is-biased,75,gemma3:27b,
81,467,BBC,is-not-biased,90,gemma3:27b,
268,1811,FOX,is-not-biased,85,gemma3:27b,
235,121,FOX,is-biased,75,gemma3:27b,
97,468,BBC,is-not-biased,95,gemma3:27b,
110,1812,CNN,is-not-biased,75,gemma3:27b,
156,122,CNN,is-not-biased,85,gemma3:27b,
279,469,FOX,is-biased,75,gemma3:27b,
192,1813,FOX,is-biased,75,gemma3:27b,
102,470,BBC,is-not-biased,85,gemma3:27b,
7,123,BBC,is-not-biased,85,gemma3:27b,
195,1814,FOX,is-biased,75,gemma3:27b,
277,124,FOX,is-not-biased,85,gemma3:27b,
165,471,CNN,is-not-biased,75,gemma3:27b,
265,1815,FOX,is-biased,75,gemma3:27b,
161,125,CNN,is-biased,75,gemma3:27b,
222,472,FOX,is-not-biased,85,gemma3:27b,
222,1816,FOX,is-not-biased,85,gemma3:27b,
146,126,CNN,is-not-biased,90,gemma3:27b,
67,473,BBC,is-not-biased,85,gemma3:27b,
111,1817,CNN,is-biased,75,gemma3:27b,
211,127,FOX,is-not-biased,85,gemma3:27b,
232,474,FOX,is-not-biased,75,gemma3:27b,
265,1818,FOX,is-biased,75,gemma3:27b,
197,128,FOX,is-biased,75,gemma3:27b,
156,475,CNN,is-not-biased,90,gemma3:27b,
45,1819,BBC,is-not-biased,85,gemma3:27b,
123,129,CNN,is-not-biased,85,gemma3:27b,
177,476,FOX,is-biased,75,gemma3:27b,
115,1820,CNN,is-not-biased,85,gemma3:27b,
119,130,CNN,is-not-biased,85,gemma3:27b,
136,477,CNN,is-not-biased,85,gemma3:27b,
276,1821,FOX,is-biased,75,gemma3:27b,
69,131,BBC,is-not-biased,85,gemma3:27b,
230,478,FOX,is-not-biased,90,gemma3:27b,
114,1822,CNN,is-not-biased,85,gemma3:27b,
247,132,FOX,is-biased,75,gemma3:27b,
34,479,BBC,is-not-biased,95,gemma3:27b,
27,1823,BBC,is-not-biased,85,gemma3:27b,
129,1509,CNN,is-not-biased,85,gemma3:27b,
22,606,BBC,is-not-biased,95,gemma3:27b,
227,977,FOX,is-not-biased,85,gemma3:27b,
58,2167,BBC,is-not-biased,85,gemma3:27b,
132,1510,CNN,is-biased,75,gemma3:27b,
152,607,CNN,is-biased,75,gemma3:27b,
80,978,BBC,is-not-biased,85,gemma3:27b,
222,2168,FOX,is-not-biased,85,gemma3:27b,
205,608,FOX,is-biased,75,gemma3:27b,
258,1511,FOX,is-not-biased,85,gemma3:27b,
21,979,BBC,is-not-biased,90,gemma3:27b,
259,2169,FOX,is-biased,75,gemma3:27b,
130,1512,CNN,is-biased,75,gemma3:27b,
180,609,FOX,is-not-biased,85,gemma3:27b,
265,980,FOX,is-biased,75,gemma3:27b,
36,2170,BBC,is-not-biased,90,gemma3:27b,
182,1513,FOX,is-biased,75,gemma3:27b,
147,610,CNN,is-not-biased,90,gemma3:27b,
96,981,BBC,is-not-biased,85,gemma3:27b,
54,2171,BBC,is-not-biased,85,gemma3:27b,
74,1514,BBC,is-not-biased,85,gemma3:27b,
144,611,CNN,is-not-biased,90,gemma3:27b,
209,982,FOX,is-not-biased,85,gemma3:27b,
48,2172,BBC,is-not-biased,85,gemma3:27b,
87,983,BBC,is-not-biased,85,gemma3:27b,
98,612,BBC,is-not-biased,95,gemma3:27b,
132,1515,CNN,is-biased,75,gemma3:27b,
58,2173,BBC,is-not-biased,85,gemma3:27b,
192,984,FOX,is-biased,75,gemma3:27b,
144,613,CNN,is-not-biased,90,gemma3:27b,
133,1516,CNN,is-biased,75,gemma3:27b,
193,2174,FOX,is-not-biased,85,gemma3:27b,
253,985,FOX,is-biased,75,gemma3:27b,
164,614,CNN,is-not-biased,90,gemma3:27b,
236,1517,FOX,is-not-biased,85,gemma3:27b,
62,2175,BBC,is-not-biased,85,gemma3:27b,
86,615,BBC,is-not-biased,95,gemma3:27b,
115,986,CNN,is-not-biased,85,gemma3:27b,
208,1518,FOX,is-not-biased,85,gemma3:27b,
50,2176,BBC,is-biased,75,gemma3:27b,
82,987,BBC,is-biased,65,gemma3:27b,
262,616,FOX,is-not-biased,85,gemma3:27b,
111,2177,CNN,is-biased,75,gemma3:27b,
136,1519,CNN,is-not-biased,85,gemma3:27b,
266,617,FOX,is-biased,75,gemma3:27b,
277,988,FOX,is-not-biased,85,gemma3:27b,
193,2178,FOX,is-not-biased,85,gemma3:27b,
14,1520,BBC,is-not-biased,85,gemma3:27b,
128,618,CNN,is-not-biased,95,gemma3:27b,
94,989,BBC,is-not-biased,90,gemma3:27b,
136,1521,CNN,is-not-biased,85,gemma3:27b,
148,619,CNN,is-not-biased,95,gemma3:27b,
203,990,FOX,is-not-biased,90,gemma3:27b,
129,1522,CNN,is-not-biased,85,gemma3:27b,
11,620,BBC,is-not-biased,85,gemma3:27b,
5,991,BBC,is-not-biased,85,gemma3:27b,
133,1523,CNN,is-biased,75,gemma3:27b,
150,621,CNN,is-biased,75,gemma3:27b,
263,992,FOX,is-not-biased,85,gemma3:27b,
132,1524,CNN,is-biased,75,gemma3:27b,
259,622,FOX,is-biased,75,gemma3:27b,
271,993,FOX,is-biased,75,gemma3:27b,
130,1525,CNN,is-biased,75,gemma3:27b,
80,1526,BBC,is-not-biased,85,gemma3:27b,
105,623,BBC,is-not-biased,90,gemma3:27b,
172,994,CNN,is-not-biased,90,gemma3:27b,
137,1527,CNN,is-not-biased,90,gemma3:27b,
86,624,BBC,is-not-biased,95,gemma3:27b,
259,995,FOX,is-biased,75,gemma3:27b,
133,1528,CNN,is-biased,75,gemma3:27b,
194,625,FOX,is-not-biased,90,gemma3:27b,
116,996,CNN,is-not-biased,85,gemma3:27b,
48,626,BBC,is-not-biased,85,gemma3:27b,
14,1529,BBC,is-not-biased,85,gemma3:27b,
262,1530,FOX,is-not-biased,75,gemma3:27b,
131,997,CNN,is-biased,75,gemma3:27b,
76,627,BBC,is-not-biased,90,gemma3:27b,
33,998,BBC,is-not-biased,90,gemma3:27b,
236,1531,FOX,is-not-biased,85,gemma3:27b,
1,628,BBC,is-not-biased,85,gemma3:27b,
262,999,FOX,is-not-biased,75,gemma3:27b,
133,1532,CNN,is-biased,75,gemma3:27b,
93,629,BBC,is-not-biased,90,gemma3:27b,
157,1000,CNN,is-not-biased,85,gemma3:27b,
129,1533,CNN,is-not-biased,85,gemma3:27b,
112,630,CNN,is-biased,75,gemma3:27b,
141,1001,CNN,is-not-biased,85,gemma3:27b,
208,1534,FOX,is-not-biased,85,gemma3:27b,
105,631,BBC,is-not-biased,90,gemma3:27b,
136,1002,CNN,is-not-biased,85,gemma3:27b,
129,1535,CNN,is-not-biased,85,gemma3:27b,
217,632,FOX,is-biased,75,gemma3:27b,
105,1003,BBC,is-not-biased,90,gemma3:27b,
129,1536,CNN,is-not-biased,85,gemma3:27b,
281,661,FOX,is-not-biased,85,gemma3:27b,
137,1004,CNN,is-not-biased,90,gemma3:27b,
134,1537,CNN,is-biased,75,gemma3:27b,
105,662,BBC,is-not-biased,90,gemma3:27b,
169,1005,CNN,is-biased,75,gemma3:27b,
249,1538,FOX,is-not-biased,85,gemma3:27b,
121,663,CNN,is-not-biased,85,gemma3:27b,
0,1006,BBC,is-not-biased,90,gemma3:27b,
129,1539,CNN,is-not-biased,85,gemma3:27b,
247,664,FOX,is-biased,75,gemma3:27b,
266,1007,FOX,is-biased,75,gemma3:27b,
267,1540,FOX,is-not-biased,90,gemma3:27b,
125,665,CNN,is-not-biased,85,gemma3:27b,
95,1008,BBC,is-not-biased,85,gemma3:27b,
58,666,BBC,is-not-biased,85,gemma3:27b,
131,1541,CNN,is-biased,75,gemma3:27b,
248,1542,FOX,is-biased,75,gemma3:27b,
112,1009,CNN,is-not-biased,85,gemma3:27b,
146,667,CNN,is-not-biased,90,gemma3:27b,
16,1010,BBC,is-not-biased,95,gemma3:27b,
24,1543,BBC,is-not-biased,95,gemma3:27b,
12,668,BBC,is-not-biased,90,gemma3:27b,
94,1011,BBC,is-not-biased,90,gemma3:27b,
246,1544,FOX,is-biased,75,gemma3:27b,
198,669,FOX,is-biased,75,gemma3:27b,
101,1012,BBC,is-not-biased,90,gemma3:27b,
267,1545,FOX,is-not-biased,90,gemma3:27b,
176,670,FOX,is-biased,75,gemma3:27b,
38,1013,BBC,is-not-biased,90,gemma3:27b,
230,671,FOX,is-not-biased,90,gemma3:27b,
187,1014,FOX,is-not-biased,85,gemma3:27b,
71,1546,BBC,is-not-biased,85,gemma3:27b,
140,672,CNN,is-biased,75,gemma3:27b,
215,1015,FOX,is-not-biased,85,gemma3:27b,
133,1547,CNN,is-biased,75,gemma3:27b,
84,673,BBC,is-not-biased,85,gemma3:27b,
262,1016,FOX,is-not-biased,75,gemma3:27b,
131,1548,CNN,is-biased,75,gemma3:27b,
196,674,FOX,is-biased,85,gemma3:27b,
230,1017,FOX,is-not-biased,90,gemma3:27b,
101,675,BBC,is-not-biased,90,gemma3:27b,
131,1549,CNN,is-biased,75,gemma3:27b,
111,1018,CNN,is-biased,75,gemma3:27b,
130,1550,CNN,is-biased,75,gemma3:27b,
108,1019,BBC,is-not-biased,85,gemma3:27b,
113,676,CNN,is-not-biased,85,gemma3:27b,
236,1551,FOX,is-not-biased,85,gemma3:27b,
36,1552,BBC,is-not-biased,90,gemma3:27b,
129,677,CNN,is-not-biased,85,gemma3:27b,
205,1020,FOX,is-biased,75,gemma3:27b,
67,678,BBC,is-not-biased,85,gemma3:27b,
77,1553,BBC,is-not-biased,95,gemma3:27b,
167,1021,CNN,is-not-biased,85,gemma3:27b,
208,1554,FOX,is-not-biased,85,gemma3:27b,
95,679,BBC,is-not-biased,85,gemma3:27b,
122,1022,CNN,is-not-biased,85,gemma3:27b,
80,1555,BBC,is-not-biased,85,gemma3:27b,
42,680,BBC,is-not-biased,95,gemma3:27b,
195,1023,FOX,is-biased,75,gemma3:27b,
136,1556,CNN,is-not-biased,85,gemma3:27b,
184,681,FOX,is-not-biased,85,gemma3:27b,
151,1024,CNN,is-not-biased,95,gemma3:27b,
130,1557,CNN,is-biased,75,gemma3:27b,
142,682,CNN,is-not-biased,85,gemma3:27b,
9,1025,BBC,is-not-biased,85,gemma3:27b,
11,1558,BBC,is-not-biased,85,gemma3:27b,
210,683,FOX,is-not-biased,75,gemma3:27b,
281,1026,FOX,is-not-biased,85,gemma3:27b,
229,1559,FOX,is-biased,75,gemma3:27b,
136,684,CNN,is-not-biased,85,gemma3:27b,
161,1027,CNN,is-biased,75,gemma3:27b,
182,1560,FOX,is-biased,75,gemma3:27b,
65,685,BBC,is-not-biased,85,gemma3:27b,
86,1028,BBC,is-not-biased,95,gemma3:27b,
236,1561,FOX,is-not-biased,85,gemma3:27b,
145,686,CNN,is-biased,75,gemma3:27b,
77,1029,BBC,is-not-biased,95,gemma3:27b,
130,1562,CNN,is-biased,75,gemma3:27b,
2,687,BBC,is-not-biased,95,gemma3:27b,
237,1030,FOX,is-biased,75,gemma3:27b,
136,1563,CNN,is-not-biased,85,gemma3:27b,
165,688,CNN,is-not-biased,75,gemma3:27b,
205,1031,FOX,is-biased,75,gemma3:27b,
241,689,FOX,is-biased,75,gemma3:27b,
65,1564,BBC,is-not-biased,85,gemma3:27b,
275,1032,FOX,is-biased,75,gemma3:27b,
237,1565,FOX,is-biased,75,gemma3:27b,
86,690,BBC,is-not-biased,95,gemma3:27b,
